code_amc,ano,pop_rural,pop_urbana,pop_total,tx_urbanizacao
4157,1991,3721,1572,5293,0.29699603249574913
4157,1996,3841,1654,5495,0.30100090991810735
4157,2000,3384,2330,5714,0.407770388519426
4157,2007,1920,2387,4307,0.5542140701184118
4157,2010,1669,2495,4164,0.5991834774255523
4157,2022,4085,1569,5654,0.2775026529890343
4158,1960,8087,4077,12164,0.3351693521867807
4158,1970,14427,3031,17458,0.17361668003207698
4158,1980,13030,4649,17679,0.262967362407376
4158,1991,11137,6763,17900,0.3778212290502793
4158,1996,8858,8049,16907,0.4760749985213225
4158,2000,8565,9122,17687,0.515746028156273
4158,2007,8031,10503,18534,0.5666882486241502
4158,2010,8271,11054,19325,0.5720051746442432
4158,2022,6195,11660,17855,0.6530383646037524
4159,1940,13039,1913,14952,0.12794275013376136
4159,1950,15622,2768,18390,0.15051658510059815
4159,1960,8770,4421,13191,0.33515275566674246
4159,1970,12798,2065,14863,0.13893561192222298
4159,1980,13584,3319,16903,0.1963556765071289
4159,1991,14022,6009,20031,0.29998502321401826
4159,1996,13577,7328,20905,0.35053814876823725
4159,2000,13926,8231,22157,0.3714853093830392
4159,2007,13401,9687,23088,0.41956860706860705
4159,2010,13065,10743,23808,0.45123487903225806
4159,2022,13071,10894,23965,0.4545795952430628
4160,1940,19549,1864,21413,0.08704992294400597
4160,1950,28108,2030,30138,0.06735682527042272
4160,1960,25275,12731,38006,0.33497342524864493
4160,1970,43984,9568,53552,0.17866746340005976
4160,1980,45486,19047,64533,0.2951513179303612
4160,1991,38587,28923,67510,0.428425418456525
4160,1996,35168,34134,69302,0.4925398978384462
4160,2000,35579,38256,73835,0.5181282589557797
4160,2007,33342,39409,72751,0.5416970213467857
4160,2010,32257,41143,73400,0.5605313351498638
4160,2022,27899,45155,73054,0.6181044159115175
4161,1940,22519,6523,29042,0.2246057434061015
4161,1950,27851,7246,35097,0.20645639228424081
4161,1960,22859,11536,34395,0.33539758685855503
4161,1970,31116,10453,41569,0.2514614255815632
4161,1980,37016,16326,53342,0.30606276480071987
4161,1991,37953,22513,60466,0.3723249429431416
4161,1996,34931,23385,58316,0.4010048700185198
4161,2000,36474,26047,62521,0.4166120183618304
4161,2007,34445,28817,63262,0.4555183206348203
4161,2010,34993,30463,65456,0.4653966022977267
4161,2022,30515,32127,62642,0.5128667667060439
4162,1940,24640,10059,34699,0.2898930804922332
4162,1950,30323,11599,41922,0.2766805018844521
4162,1960,33810,17072,50882,0.3355214024605951
4162,1970,43886,31796,75682,0.4201263180148516
4162,1980,37661,45285,82946,0.5459576109758156
4162,1991,35630,55698,91328,0.6098677295024527
4162,1996,34798,58489,93287,0.6269791074855018
4162,2000,34680,66531,101211,0.6573494975842546
4162,2007,33500,74468,107968,0.6897228808535862
4162,2010,31939,79556,111495,0.7135387237095834
4162,2022,33862,80112,113974,0.702897151982031
4163,1940,25495,1740,27235,0.06388837892417845
4163,1950,33794,1840,35634,0.05163607790312623
4163,1960,18918,9532,28450,0.3350439367311072
4163,1970,32078,6997,39075,0.17906589891234806
4163,1980,35361,8481,43842,0.1934446421239907
4163,1991,30695,10681,41376,0.2581448182521268
4163,1996,28290,12866,41156,0.31261541452036157
4163,2000,28284,15333,43617,0.35153724465231445
4163,2007,28707,16785,45492,0.36896597203903986
4163,2010,27716,17778,45494,0.3907768057326241
4163,2022,25304,18933,44237,0.4279901439971065
4164,1960,6149,3099,9248,0.3350994809688581
4164,1970,7290,3337,10627,0.31401148019196384
4164,1980,7172,3940,11112,0.3545716342692585
4164,1991,6044,5240,11284,0.4643743353420773
4164,1996,5458,5473,10931,0.5006861220382399
4164,2000,5340,6199,11539,0.5372215963255048
4164,2007,4952,6639,11591,0.5727719782589941
4164,2010,4876,7133,12009,0.59397118827546
4164,2022,5424,6659,12083,0.55110485806505
4165,1940,24334,5680,30014,0.18924501899113746
4165,1950,30013,7229,37242,0.19410880189033886
4165,1960,24157,12227,36384,0.33605430958663146
4165,1970,31097,11315,42412,0.26678770159388854
4165,1980,28863,15328,44191,0.3468579575026589
4165,1991,25863,19298,45161,0.4273156041717411
4165,1996,25127,20621,45748,0.45075194544023783
4165,2000,22504,25217,47721,0.5284256407032544
4165,2007,22367,26554,48921,0.5427934833711494
4165,2010,21577,28935,50512,0.5728341780171049
4165,2022,22441,29246,51687,0.5658289318397276
4166,1940,20032,3549,23581,0.15050252321784488
4166,1950,26160,4593,30753,0.1493512828016779
4166,1960,15899,8022,23921,0.33535387316583753
4166,1970,23580,6752,30332,0.22260319134907028
4166,1980,24693,8629,33322,0.2589580457355501
4166,1991,22168,12931,35099,0.368415054559959
4166,1996,21428,14277,35705,0.39985996359053355
4166,2000,22444,15775,38219,0.4127528192783694
4166,2007,19797,18247,38044,0.4796288508043318
4166,2010,19504,18358,37862,0.4848660926522635
4166,2022,18174,18624,36798,0.5061144627425403
4167,1960,11840,5960,17800,0.3348314606741573
4167,1970,16831,3479,20310,0.17129492860659773
4167,1980,15229,5890,21119,0.2788957810502391
4167,1991,11494,8305,19799,0.41946562957725136
4167,1996,9533,9770,19303,0.5061389421333472
4167,2000,8447,10476,18923,0.5536120065528721
4167,2007,8345,12446,20791,0.5986244047905344
4167,2010,7326,12522,19848,0.630894800483676
4167,2022,6185,13790,19975,0.6903629536921151
4168,1960,6870,3468,10338,0.3354614045269878
4168,1970,12778,2779,15557,0.17863341261168605
4168,1980,12260,4136,16396,0.2522566479629178
4168,1991,9451,7704,17155,0.44908190032060624
4168,1996,7969,9017,16986,0.5308489344165783
4168,2000,8687,10873,19560,0.555879345603272
4168,2007,8559,13362,21921,0.6095524839195292
4168,2010,7981,14343,22324,0.6424923848772621
4168,2022,8506,15409,23915,0.6443236462471252
4169,1960,3358,1697,5055,0.3357072205736894
4169,1970,2817,2005,4822,0.4158025715470759
4169,1980,2307,3004,5311,0.5656185275842591
4169,1991,2491,3210,5701,0.5630591124364147
4169,1996,2714,3565,6279,0.5677655677655677
4169,2000,2907,3672,6579,0.5581395348837209
4169,2007,3444,4018,7462,0.5384615384615384
4169,2010,3037,4279,7316,0.5848824494259158
4169,2022,2768,4768,7536,0.6326963906581741
4170,1940,19349,3608,22957,0.1571633924293244
4170,1950,31826,4275,36101,0.11841777236087643
4170,1960,19638,9894,29532,0.33502641202763106
4170,1970,23844,9934,33778,0.294096749363491
4170,1980,25260,15404,40664,0.37881172535903995
4170,1991,24267,21183,45450,0.4660726072607261
4170,1996,22476,26438,48914,0.540499652451241
4170,2000,22996,31616,54612,0.5789203837984326
4170,2007,23397,37091,60488,0.6131960058193361
4170,2010,24852,40325,65177,0.6186998481059269
4170,2022,22105,41475,63580,0.6523277760301982
4171,1960,8481,4267,12748,0.3347191716347662
4171,1970,10773,3051,13824,0.220703125
4171,1980,9769,3453,13222,0.26115564967478444
4171,1991,7888,4966,12854,0.3863388828380271
4171,1996,7949,6191,14140,0.43783592644978786
4171,2000,8592,7684,16276,0.4721061685917916
4171,2007,9209,8393,17602,0.4768208158163845
4171,2010,9807,8819,18626,0.4734779340706539
4171,2022,8617,9224,17841,0.5170113782859705
4172,1960,6776,3420,10196,0.33542565712043937
4172,1970,14969,1021,15990,0.06385240775484678
4172,1980,13784,2060,15844,0.1300176723049735
4172,1991,9857,3996,13853,0.28845737385403886
4172,1996,9010,5420,14430,0.3756063756063756
4172,2000,9511,6030,15541,0.38800591982497906
4172,2007,9877,7812,17689,0.4416303917688959
4172,2010,9372,9522,18894,0.5039695141314703
4172,2022,10344,10080,20424,0.4935370152761457
4173,1940,11264,643,11907,0.0540018476526413
4173,1950,14938,991,15929,0.06221357272898487
4173,1960,9666,4877,14543,0.33535034036993744
4173,1970,15275,1563,16838,0.09282575127687374
4173,1980,14298,2896,17194,0.16843084797022218
4173,1991,12144,5436,17580,0.30921501706484644
4173,1996,10874,6436,17310,0.37180820335066433
4173,2000,10729,7295,18024,0.4047381269418553
4173,2007,9643,8208,17851,0.45980617332362334
4173,2010,9394,8469,17863,0.47410849241448805
4173,2022,8303,8929,17232,0.5181638811513464
4174,1960,4493,2265,6758,0.33515833086712044
4174,1970,7310,1404,8714,0.16112003672251549
4174,1980,6411,1720,8131,0.2115360964211044
4174,1991,4840,2878,7718,0.3728945322622441
4174,1996,4498,3426,7924,0.4323573952549218
4174,2000,5191,3539,8730,0.40538373424971363
4174,2007,3365,6415,9780,0.6559304703476483
4174,2010,3187,7212,10399,0.6935282238676795
4174,2022,4422,5934,10356,0.5730011587485515
4175,1940,10820,2511,13331,0.1883579626434626
4175,1950,13291,3680,16971,0.2168404926050321
4175,1960,14147,7129,21276,0.33507238202669676
4175,1970,17418,8743,26161,0.3341997630060013
4175,1980,16631,11910,28541,0.4172944185557619
4175,1991,15182,17158,32340,0.5305504019789734
4175,1996,13900,18881,32781,0.5759738873127727
4175,2000,14011,21051,35062,0.6003935885003707
4175,2007,12782,22455,35237,0.6372562931010017
4175,2010,11141,23268,34409,0.676218431224389
4175,2022,10448,23278,33726,0.6902093340449504
4176,1940,14756,4568,19324,0.2363899813703167
4176,1950,16545,5063,21608,0.23431136616068124
4176,1960,11840,5977,17817,0.33546612785541896
4176,1970,16286,6151,22437,0.2741453848553728
4176,1980,16656,8244,24900,0.3310843373493976
4176,1991,14183,11734,25917,0.45275301925377165
4176,1996,15700,12666,28366,0.44652048226750335
4176,2000,13155,16580,29735,0.5575920632251555
4176,2007,12928,18037,30965,0.5824963668658163
4176,2010,13101,19135,32236,0.5935910162551185
4176,2022,12394,19307,31701,0.6090344153181287
4177,1940,15809,2582,18391,0.140394758305693
4177,1950,20692,3169,23861,0.1328108629143791
4177,1960,11242,5695,16937,0.33624608844541537
4177,1970,16214,3258,19472,0.16731717337715693
4177,1980,18365,4149,22514,0.18428533357022298
4177,1991,18738,5226,23964,0.21807711567351026
4177,1996,18884,6122,25006,0.2448212429017036
4177,2000,19542,7358,26900,0.2735315985130112
4177,2007,17943,7910,25853,0.3059606235253162
4177,2010,17694,8994,26688,0.3370053956834532
4177,2022,17229,10182,27411,0.37145671445769946
4178,1960,2990,1511,4501,0.33570317707176184
4178,1970,4190,1443,5633,0.25616900408308185
4178,1980,5580,2128,7708,0.2760768033212247
4178,1991,4408,2455,6863,0.357715284860848
4178,1996,3957,2798,6755,0.4142116950407106
4178,2000,4249,3016,7265,0.4151410874053682
4178,2007,2871,4399,7270,0.605089408528198
4178,2010,3171,4489,7660,0.5860313315926893
4178,2022,2963,4898,7861,0.6230759445363185
4179,1940,13990,24155,38145,0.6332415781884912
4179,1950,13325,42821,56146,0.762672318597941
4179,1960,44785,22728,67513,0.33664627553211973
4179,1970,15498,80549,96047,0.8386414984330588
4179,1980,9588,126032,135620,0.9293024627636042
4179,1991,8644,164922,173566,0.9501976193494117
4179,1996,9019,180142,189161,0.952321038691908
4179,2000,9906,202227,212133,0.9533028807399132
4179,2010,9811,240128,249939,0.960746422126999
4179,2022,9442,276678,286120,0.9669998601985181
4180,1940,22437,2985,25422,0.11741798442294075
4180,1950,27166,3037,30203,0.10055292520610536
4180,1960,11351,5728,17079,0.33538263364365595
4180,1970,17118,3894,21012,0.18532267275842376
4180,1980,16408,4099,20507,0.19988296679182718
4180,1991,13515,7585,21100,0.359478672985782
4180,1996,11383,9341,20724,0.4507334491410925
4180,2000,10776,11856,22632,0.5238600212089077
4180,2007,10395,12495,22890,0.5458715596330275
4180,2010,9657,14150,23807,0.5943630024782627
4180,2022,9093,14829,23922,0.6198896413343365
4181,1940,20121,3657,23778,0.15379762805955086
4181,1950,20397,4795,25192,0.19033820260400128
4181,1960,19204,9667,28871,0.33483426275501366
4181,1970,21051,9787,30838,0.3173681821129775
4181,1980,19105,11420,30525,0.37411957411957414
4181,1991,15993,14758,30751,0.4799193522161881
4181,1996,15169,15769,30938,0.5096968129808003
4181,2000,14630,16730,31360,0.5334821428571429
4181,2007,12918,16954,29872,0.5675549009105517
4181,2010,12958,18132,31090,0.5832100353811515
4181,2022,11960,18842,30802,0.611713525095773
4182,1940,23724,4416,28140,0.15692963752665245
4182,1950,30057,7212,37269,0.1935120341302423
4182,1960,12280,6201,18481,0.335533791461501
4182,1970,19259,6364,25623,0.2483706045349881
4182,1980,19183,13571,32754,0.4143310740672895
4182,1991,18358,23342,41700,0.5597601918465228
4182,1996,18780,26308,45088,0.5834811923349894
4182,2000,21407,28213,49620,0.5685812172511084
4182,2007,23101,30188,53289,0.5664958997166395
4182,2010,23781,32483,56264,0.5773318640693872
4182,2022,16046,43514,59560,0.7305910006715917
4183,1940,32688,3572,36260,0.0985107556536128
4183,1950,42567,4276,46843,0.09128364963815298
4183,1960,34670,17448,52118,0.3347787712498561
4183,1970,53650,13090,66740,0.1961342523224453
4183,1980,48197,17966,66163,0.2715414960022974
4183,1991,42356,29404,71760,0.4097547380156076
4183,1996,38945,31700,70645,0.4487224856677755
4183,2000,37878,36221,74099,0.4888190124023266
4183,2007,40213,45804,86017,0.5324993896555332
4183,2010,37636,52339,89975,0.5817060294526257
4183,2022,34016,65057,99073,0.6566572123585639
4184,1940,30736,8476,39212,0.2161583188819749
4184,1950,28384,13201,41585,0.31744619454130096
4184,1960,30172,15200,45372,0.33500837520938026
4184,1970,35524,24098,59622,0.4041796652242461
4184,1980,33214,57923,91137,0.6355596519525549
4184,1991,20492,208364,228856,0.9104589785716782
4184,1996,21453,220676,242129,0.9113984694109338
4184,2000,23429,244438,267867,0.912534952047098
4184,2007,22190,80792,102982,0.784525451049698
4184,2010,28674,293944,322618,0.9111208922006832
4184,2022,20330,319272,339602,0.9401358060317666
4185,1960,8050,4050,12100,0.3347107438016529
4185,1970,8537,4094,12631,0.3241231889794949
4185,1980,8725,5203,13928,0.37356404365307294
4185,1991,12159,8545,20704,0.41272217928902627
4185,1996,9044,9422,18466,0.510235026535254
4185,2000,8740,11687,20427,0.5721349194693298
4185,2007,9070,14037,23107,0.6074782533431428
4185,2010,9268,15435,24703,0.6248228960045339
4185,2022,9027,16772,25799,0.6501027171595798
4186,1960,3367,1696,5063,0.3349792613075252
4186,1970,2669,2927,5596,0.5230521801286633
4186,1980,3165,3816,6981,0.5466265577997421
4186,1991,2128,4319,6447,0.6699239956568946
4186,1996,1834,5479,7313,0.7492137289757965
4186,2000,2115,6487,8602,0.7541269472215764
4186,2007,2338,7966,10304,0.7730978260869565
4186,2010,2207,8007,10214,0.7839240258468768
4186,2022,2825,8021,10846,0.739535312557625
4187,1940,17916,5478,23394,0.23416260579635803
4187,1950,22448,6863,29311,0.23414417795366926
4187,1960,11828,5973,17801,0.335542947025448
4187,1970,13760,7955,21715,0.36633663366336633
4187,1980,12932,10292,23224,0.44316224595246295
4187,1991,10931,12758,23689,0.5385622018658449
4187,1996,9176,16379,25555,0.6409313245940129
4187,2000,10401,19173,29574,0.6483059444106309
4187,2007,10596,22660,33256,0.6813808034640365
4187,2010,11208,23983,35191,0.6815094768548776
4187,2022,11947,25750,37697,0.6830782290367934
4188,1940,15886,2541,18427,0.1378954794594888
4188,1950,21182,3218,24400,0.13188524590163933
4188,1960,16657,8404,25061,0.3353417660907386
4188,1970,25665,5843,31508,0.1854449663577504
4188,1980,28126,7621,35747,0.21319271547262708
4188,1991,22883,14270,37153,0.3840874222808387
4188,1996,22319,16058,38377,0.41842770409359775
4188,2000,24320,18079,42399,0.42640156607467156
4188,2007,20402,21277,41679,0.5104968929196958
4188,2010,20955,23285,44240,0.5263336347197106
4188,2022,20838,24723,45561,0.5426351484822546
4189,1960,6952,3504,10456,0.3351185921958684
4189,1970,9157,1707,10864,0.15712444771723122
4189,1980,8500,1989,10489,0.18962722852512157
4189,1991,6556,3890,10446,0.3723913459697492
4189,1996,5995,4774,10769,0.4433094994892748
4189,2000,5712,5627,11339,0.4962518740629685
4189,2007,5658,6490,12148,0.5342443200526835
4189,2010,6273,7420,13693,0.5418827137953699
4189,2022,7222,7935,15157,0.5235204855842185
4190,1940,21075,3225,24300,0.13271604938271606
4190,1950,25511,4085,29596,0.1380254088390323
4190,1960,9793,4951,14744,0.3357976125881715
4190,1970,13491,5419,18910,0.2865679534637758
4190,1980,14004,6788,20792,0.32647171989226625
4190,1991,14798,9389,24187,0.3881837350642907
4190,1996,14210,9928,24138,0.4113016819951943
4190,2000,15668,11291,26959,0.4188211728921696
4190,2007,15847,11508,27355,0.42069091573752515
4190,2010,14760,13556,28316,0.4787399350190705
4190,2022,12204,13696,25900,0.5288030888030888
4191,1940,18322,4585,22907,0.20015715720085564
4191,1950,26247,5826,32073,0.18164811523711533
4191,1960,19327,9783,29110,0.3360700790106493
4191,1970,22297,7790,30087,0.2589158108153023
4191,1980,19986,8768,28754,0.3049314877930027
4191,1991,18284,10944,29228,0.37443547283426853
4191,1996,17361,12178,29539,0.41226852635498834
4191,2000,19801,12785,32586,0.39234640643221014
4191,2007,19073,14617,33690,0.4338676165034135
4191,2010,18855,15419,34274,0.44987454046799324
4191,2022,20376,16446,36822,0.44663516376079515
4192,1940,18595,1645,20240,0.08127470355731226
4192,1950,21292,1953,23245,0.08401806840180684
4192,1960,21578,10868,32446,0.33495654317943663
4192,1970,33427,7362,40789,0.1804898379465052
4192,1980,35357,11100,46457,0.23893062401790904
4192,1991,27195,13638,40833,0.33399456322092425
4192,1996,24697,14706,39403,0.3732203131741238
4192,2000,25163,16052,41215,0.3894698532087832
4192,2007,25671,18693,44364,0.4213551528266162
4192,2010,23874,18816,42690,0.4407589599437807
4192,2022,17130,20605,37735,0.5460447860076851
4193,1960,6428,3246,9674,0.3355385569567914
4193,1970,10972,2959,13931,0.21240399109898786
4193,1980,11729,4123,15852,0.26009336361342417
4193,1991,9875,5652,15527,0.36401107747794165
4193,1996,8568,6883,15451,0.44547278493301407
4193,2000,8092,8252,16344,0.5048947626040137
4193,2007,7786,8771,16557,0.5297457268828895
4193,2010,7343,9362,16705,0.5604310086800359
4193,2022,7921,9228,17149,0.5381071782611231
4194,1960,2853,1441,4294,0.33558453656264553
4194,1970,4729,1455,6184,0.23528460543337645
4194,1980,6107,1829,7936,0.23046875
4194,1991,3939,2333,6272,0.37197066326530615
4194,1996,3457,3232,6689,0.48318134250261624
4194,2000,3694,3352,7046,0.4757309111552654
4194,2007,4773,3232,8005,0.4037476577139288
4194,2010,4466,3604,8070,0.4465923172242875
4194,2022,3698,4556,8254,0.5519748000969227
4195,1960,5221,2639,7860,0.33575063613231554
4195,1970,9242,2766,12008,0.23034643570952698
4195,1980,9894,3687,13581,0.2714822178042854
4195,1991,8903,5623,14526,0.38709899490568633
4195,1996,9073,6668,15741,0.42360714058827265
4195,2000,10182,7746,17928,0.4320615796519411
