serie,code_muni,ano,value
PIB,2106003,2001,32554.8537514988
PIB,2106003,2002,33951.4531123239
PIB,2106003,2003,31177.962720861
PIB,2106003,2004,31922.8010559002
PIB,2106003,2005,33233.0555478207
PIB,2106003,2006,37553.7472508087
PIB,2106003,2007,40581.2231269476
PIB,2106003,2008,43097.037853947
PIB,2106003,2009,44779.7039510004
PIB,2106003,2010,45743.422
PIB,2106102,1920,8297.8382998878
PIB,2106102,1939,12185.5381175179
PIB,2106102,1949,4945.5716814987
PIB,2106102,1959,6155.9323992614
PIB,2106102,1970,8531.6092030411
PIB,2106102,1975,9620.1113296823
PIB,2106102,1980,9988.5882116094
PIB,2106102,1985,18588.5494158453
PIB,2106102,1996,43890.6103475688
PIB,2106102,1999,35733.9706973582
PIB,2106102,2000,34142.0391444491
PIB,2106102,2001,33165.0314362134
PIB,2106102,2002,34755.8453731901
PIB,2106102,2003,48123.7865217452
PIB,2106102,2004,54411.349093234
PIB,2106102,2005,63634.9942156941
PIB,2106102,2006,49589.3657290666
PIB,2106102,2007,54457.9180505808
PIB,2106102,2008,73507.1145507033
PIB,2106102,2009,90774.8996629835
PIB,2106102,2010,90656.054
PIB,2106201,1970,15509.8228214413
PIB,2106201,1975,11349.7231120016
PIB,2106201,1980,18272.0657125038
PIB,2106201,1985,16532.383660801
PIB,2106201,1996,19014.1694404632
PIB,2106201,1999,14721.0151401103
PIB,2106201,2000,13898.4825619162
PIB,2106201,2001,13951.6087692012
PIB,2106201,2002,15416.3097783229
PIB,2106201,2003,16513.9481292196
PIB,2106201,2004,18336.234457291
PIB,2106201,2005,23058.1632843269
PIB,2106201,2006,25150.3874069321
PIB,2106201,2007,29190.3412222087
PIB,2106201,2008,32422.4261798771
PIB,2106201,2009,30910.0430553215
PIB,2106201,2010,32554.058
PIB,2106300,1959,3361.5702632962
PIB,2106300,1970,6599.9919089172
PIB,2106300,1975,11580.4397679786
PIB,2106300,1980,19963.0926020427
PIB,2106300,1985,23327.6895416206
PIB,2106300,1996,19666.7465294104
PIB,2106300,1999,28580.7344990463
PIB,2106300,2000,30400.0386683432
PIB,2106300,2001,33201.3237495259
PIB,2106300,2002,33710.5596472983
PIB,2106300,2003,34146.2418960385
PIB,2106300,2004,39118.2902105931
PIB,2106300,2005,38175.0112335209
PIB,2106300,2006,41893.830919329
PIB,2106300,2007,44612.2440366955
PIB,2106300,2008,62720.9961127945
PIB,2106300,2009,64114.6437986804
PIB,2106300,2010,65683.211
PIB,2106326,1999,31136.6431575898
PIB,2106326,2000,32691.2250372626
PIB,2106326,2001,36987.5888479644
PIB,2106326,2002,42629.2866946745
PIB,2106326,2003,48720.6084048983
PIB,2106326,2004,55904.6938388513
PIB,2106326,2005,53410.8775323875
PIB,2106326,2006,54546.5139890822
PIB,2106326,2007,61049.1315832419
PIB,2106326,2008,70813.5586294578
PIB,2106326,2009,70596.5552668222
PIB,2106326,2010,82084.215
PIB,2106359,1999,27331.5539204861
PIB,2106359,2000,29313.6177900424
PIB,2106359,2001,31861.8706036038
PIB,2106359,2002,32754.2637133059
PIB,2106359,2003,33294.6225746846
PIB,2106359,2004,35966.8773297127
PIB,2106359,2005,25500.7739028666
PIB,2106359,2006,34762.7108525797
PIB,2106359,2007,34732.1450759913
PIB,2106359,2008,60323.8525942019
PIB,2106359,2009,39054.0170776841
PIB,2106359,2010,41788.911
PIB,2106375,1999,20687.2170073084
PIB,2106375,2000,22033.4308032492
PIB,2106375,2001,21132.8311097194
PIB,2106375,2002,26589.8261027998
PIB,2106375,2003,28025.6068372862
PIB,2106375,2004,33321.8333741661
PIB,2106375,2005,39635.7844772755
PIB,2106375,2006,44136.4372428
PIB,2106375,2007,51003.5007612682
PIB,2106375,2008,71206.0889666228
PIB,2106375,2009,61723.9178622391
PIB,2106375,2010,83838.955
PIB,2106409,1970,9863.2781500603
PIB,2106409,1975,11643.1314579417
PIB,2106409,1980,15400.5969851039
PIB,2106409,1985,14538.0556462881
PIB,2106409,1996,13863.9972433665
PIB,2106409,1999,31518.8182625316
PIB,2106409,2000,31005.7714709674
PIB,2106409,2001,33100.0582039949
PIB,2106409,2002,35163.8062822139
PIB,2106409,2003,48443.6782689074
PIB,2106409,2004,50137.8916939884
PIB,2106409,2005,44197.8198739781
PIB,2106409,2006,55934.7190105167
PIB,2106409,2007,53792.6517449524
PIB,2106409,2008,74266.3751417509
PIB,2106409,2009,62931.2084819101
PIB,2106409,2010,61918.162
PIB,2106508,1949,4937.9493770209
PIB,2106508,1959,10746.8333327835
PIB,2106508,1970,20453.9416010512
PIB,2106508,1975,18254.0476509454
PIB,2106508,1980,33386.076050942
PIB,2106508,1985,31788.5519610849
PIB,2106508,1996,55582.9551247729
PIB,2106508,1999,42950.6357379118
PIB,2106508,2000,44723.9514198472
PIB,2106508,2001,50495.5340470219
PIB,2106508,2002,51893.8890590098
PIB,2106508,2003,51311.9923137929
PIB,2106508,2004,57998.2702490217
PIB,2106508,2005,52825.8936124932
PIB,2106508,2006,58733.3744054052
PIB,2106508,2007,64991.1063099151
PIB,2106508,2008,73768.2534201738
PIB,2106508,2009,64734.1107841626
PIB,2106508,2010,77797.547
PIB,2106607,1959,1312.7236366282
PIB,2106607,1970,20777.3121354701
PIB,2106607,1975,56562.6584065221
PIB,2106607,1980,28490.7121272311
PIB,2106607,1985,72022.5921559804
PIB,2106607,1996,43067.8042156055
PIB,2106607,1999,57669.6673856992
PIB,2106607,2000,59284.1380249989
PIB,2106607,2001,62733.4214085999
PIB,2106607,2002,59089.6644618395
PIB,2106607,2003,56943.7731584728
PIB,2106607,2004,60273.3630417115
PIB,2106607,2005,61944.0064401214
PIB,2106607,2006,67569.0248777531
PIB,2106607,2007,81147.6480452035
PIB,2106607,2008,76502.6782836621
PIB,2106607,2009,87090.157447003
PIB,2106607,2010,88794.812
PIB,2106631,1999,17857.3074795865
PIB,2106631,2000,21490.6063882233
PIB,2106631,2001,20639.2794277593
PIB,2106631,2002,20796.8970791572
PIB,2106631,2003,21662.369636648
PIB,2106631,2004,25017.8583391372
PIB,2106631,2005,26508.8222994752
PIB,2106631,2006,32235.6968496304
PIB,2106631,2007,37052.1946160836
PIB,2106631,2008,43882.6395690782
PIB,2106631,2009,40356.0577684935
PIB,2106631,2010,45814.565
PIB,2106672,1999,21479.9559510646
PIB,2106672,2000,20393.8147799327
PIB,2106672,2001,22989.264598049
PIB,2106672,2002,23000.7883671337
PIB,2106672,2003,23660.0787282055
PIB,2106672,2004,29162.7389297883
PIB,2106672,2005,25208.1287504146
PIB,2106672,2006,31762.9139458772
PIB,2106672,2007,28740.3767026178
PIB,2106672,2008,45366.2002071857
PIB,2106672,2009,37209.9865505006
PIB,2106672,2010,33651.515
PIB,2106706,1920,2765.141815454
PIB,2106706,1939,52862.3403170922
PIB,2106706,1949,8775.3690370761
PIB,2106706,1959,8640.4898702237
PIB,2106706,1970,24096.0541122013
PIB,2106706,1975,21217.4068842534
PIB,2106706,1980,30156.8693181684
PIB,2106706,1985,42271.1444749223
PIB,2106706,1996,38676.8727899631
PIB,2106706,1999,54450.5547057178
PIB,2106706,2000,51567.504487636
PIB,2106706,2001,62888.7072041549
PIB,2106706,2002,68249.5414399224
PIB,2106706,2003,58328.4504802546
PIB,2106706,2004,70733.4860406436
PIB,2106706,2005,72870.4769553364
PIB,2106706,2006,80693.0173598117
PIB,2106706,2007,82438.8271923092
PIB,2106706,2008,100212.652302694
PIB,2106706,2009,105266.788002338
PIB,2106706,2010,120781.085
PIB,2106755,1996,20000.435647435
PIB,2106755,1999,33227.6350428579
PIB,2106755,2000,35771.742700333
PIB,2106755,2001,36671.714937156
PIB,2106755,2002,41148.1859870303
PIB,2106755,2003,39254.3626447684
PIB,2106755,2004,41954.2213693809
PIB,2106755,2005,44611.6194406077
PIB,2106755,2006,50055.0062371675
PIB,2106755,2007,51380.5538535493
PIB,2106755,2008,54240.7551732482
PIB,2106755,2009,68695.1438562912
PIB,2106755,2010,85737.365
PIB,2106805,1970,10345.5241857068
PIB,2106805,1975,17163.2570787567
PIB,2106805,1980,34048.1891005578
PIB,2106805,1985,38757.6423792861
PIB,2106805,1996,22690.8042475225
PIB,2106805,1999,27814.7035654996
PIB,2106805,2000,28437.259501586
PIB,2106805,2001,32343.9332309213
PIB,2106805,2002,30839.0216999478
PIB,2106805,2003,29511.0285627999
PIB,2106805,2004,26855.5575664715
PIB,2106805,2005,31480.5678140616
PIB,2106805,2006,29809.1092983941
PIB,2106805,2007,30951.3913400091
PIB,2106805,2008,36668.2979715437
PIB,2106805,2009,42911.0212093795
PIB,2106805,2010,40443.34
PIB,2106904,1920,2444.7004354527
PIB,2106904,1939,1327.3055562995
PIB,2106904,1949,2533.1273033934
PIB,2106904,1959,50200.7988463679
PIB,2106904,1970,62809.1661596806
PIB,2106904,1975,177218.160146878
PIB,2106904,1980,210205.545919332
PIB,2106904,1985,172087.947240083
PIB,2106904,1996,31608.0681231933
PIB,2106904,1999,62957.5887826007
PIB,2106904,2000,70971.7136911997
PIB,2106904,2001,77202.8991072237
PIB,2106904,2002,80978.8830728282
PIB,2106904,2003,76916.9993440169
PIB,2106904,2004,79819.3991971102
PIB,2106904,2005,82363.6683257508
PIB,2106904,2006,89057.5596513907
PIB,2106904,2007,95571.9412395808
PIB,2106904,2008,118321.420561842
PIB,2106904,2009,102049.449039824
PIB,2106904,2010,110192.23
PIB,2107001,1959,5641.3462426383
PIB,2107001,1970,14447.4206809923
PIB,2107001,1975,30375.7045866112
PIB,2107001,1980,37879.3580523744
PIB,2107001,1985,49240.9952308767
PIB,2107001,1996,40366.3611013404
PIB,2107001,1999,29637.277921758
PIB,2107001,2000,31815.5575288186
PIB,2107001,2001,33881.985574659
PIB,2107001,2002,32495.2998663546
PIB,2107001,2003,33622.0356426351
PIB,2107001,2004,32672.9349455979
PIB,2107001,2005,40770.1656262553
PIB,2107001,2006,38503.3231262354
PIB,2107001,2007,34190.1777691943
PIB,2107001,2008,35649.074838445
PIB,2107001,2009,37982.5971644488
PIB,2107001,2010,36319.432
PIB,2107100,1920,1907.3987898953
PIB,2107100,1939,4143.4640636641
PIB,2107100,1949,7109.537583072
PIB,2107100,1959,20539.544771744
PIB,2107100,1970,29977.3429337948
PIB,2107100,1975,30187.6512999709
PIB,2107100,1980,59376.2891786141
PIB,2107100,1985,38454.1693884012
PIB,2107100,1996,23568.606973688
PIB,2107100,1999,27741.4836139185
PIB,2107100,2000,25520.8472404772
PIB,2107100,2001,27741.1234141706
PIB,2107100,2002,27290.6708198012
PIB,2107100,2003,29602.9428659916
PIB,2107100,2004,30439.1624654534
PIB,2107100,2005,34150.0558131391
PIB,2107100,2006,37327.3988412709
PIB,2107100,2007,39182.80632794
PIB,2107100,2008,47941.3670928952
PIB,2107100,2009,52281.6947132086
PIB,2107100,2010,52314.731
PIB,2107209,1970,9661.6723538107
PIB,2107209,1975,18545.8338863037
PIB,2107209,1980,19321.5322446568
PIB,2107209,1985,13813.4674004116
PIB,2107209,1996,12156.3277817378
PIB,2107209,1999,18230.6212372151
PIB,2107209,2000,20188.7388993933
PIB,2107209,2001,20941.8224474602
PIB,2107209,2002,23391.3950983932
PIB,2107209,2003,22511.7110817923
PIB,2107209,2004,24314.1644072766
PIB,2107209,2005,27148.1140411756
PIB,2107209,2006,29593.202422593
PIB,2107209,2007,33199.9988951701
PIB,2107209,2008,39933.7887055249
PIB,2107209,2009,36429.5705404256
PIB,2107209,2010,43087.371
PIB,2107258,1999,18377.3019249022
PIB,2107258,2000,19522.2310003854
PIB,2107258,2001,17510.2766963965
PIB,2107258,2002,20798.6809404512
PIB,2107258,2003,22869.8954599416
PIB,2107258,2004,30329.3087544613
PIB,2107258,2005,19614.7366815226
PIB,2107258,2006,17478.9010896917
PIB,2107258,2007,18198.0351209042
PIB,2107258,2008,23504.4320368839
PIB,2107258,2009,24839.3173397184
PIB,2107258,2010,27042.457
PIB,2107308,1920,1297.1926356141
PIB,2107308,1939,4013.8957242685
PIB,2107308,1949,6291.658413392
PIB,2107308,1959,4689.7369243557
PIB,2107308,1970,4702.8581836558
PIB,2107308,1975,8718.0091562171
PIB,2107308,1980,5850.8376645107
PIB,2107308,1985,6862.7853757534
PIB,2107308,1996,8611.1460372554
PIB,2107308,1999,13279.3952781331
PIB,2107308,2000,13943.2658752681
PIB,2107308,2001,14821.4770519435
PIB,2107308,2002,15824.4226670095
PIB,2107308,2003,15925.3918728971
PIB,2107308,2004,15988.4096316064
PIB,2107308,2005,14707.3104425833
PIB,2107308,2006,15211.8636690257
PIB,2107308,2007,17582.7007457496
PIB,2107308,2008,17413.2620544702
PIB,2107308,2009,18124.9061175491
PIB,2107308,2010,17673.678
PIB,2107357,1999,42777.4949765557
PIB,2107357,2000,49922.2606389245
PIB,2107357,2001,52896.1937077774
PIB,2107357,2002,57565.3065426262
PIB,2107357,2003,56852.8645842508
PIB,2107357,2004,69868.5843222272
PIB,2107357,2005,66347.2466576876
PIB,2107357,2006,70196.2693964459
PIB,2107357,2007,76766.030334338
PIB,2107357,2008,86599.2233492492
PIB,2107357,2009,83715.295637387
PIB,2107357,2010,90905.538
PIB,2107407,1970,31456.6963363811
PIB,2107407,1975,29868.7195909667
PIB,2107407,1980,44189.8769951081
PIB,2107407,1985,51113.4204467616
PIB,2107407,1996,39446.8816693325
PIB,2107407,1999,53697.3783281875
PIB,2107407,2000,47896.4602120179
PIB,2107407,2001,53063.4775139174
PIB,2107407,2002,54109.1256288262
PIB,2107407,2003,53407.5468452807
PIB,2107407,2004,55746.5674204549
PIB,2107407,2005,60361.0920210779
PIB,2107407,2006,59104.1315962872
PIB,2107407,2007,63374.8044932638
PIB,2107407,2008,76741.4785674495
PIB,2107407,2009,73169.859599621
PIB,2107407,2010,76762.512
PIB,2107456,1999,31545.2664161747
PIB,2107456,2000,27947.3813428035
PIB,2107456,2001,33139.9298959869
PIB,2107456,2002,32790.8281204677
PIB,2107456,2003,30968.4014398125
PIB,2107456,2004,34927.7948630062
PIB,2107456,2005,31993.3887143727
PIB,2107456,2006,34993.2268731488
PIB,2107456,2007,41412.3149291873
PIB,2107456,2008,49608.2404991568
PIB,2107456,2009,38615.9217368037
PIB,2107456,2010,46961.22
PIB,2107506,1920,847.5188255359
PIB,2107506,1970,20176.6814570572
PIB,2107506,1975,22702.8826687426
PIB,2107506,1980,50136.4165538343
PIB,2107506,1985,88766.4810853068
PIB,2107506,1996,221830.507697102
PIB,2107506,1999,167762.474242411
PIB,2107506,2000,188223.083113666
PIB,2107506,2001,194286.140371504
PIB,2107506,2002,199415.872617848
PIB,2107506,2003,201851.447687488
PIB,2107506,2004,205486.172355723
PIB,2107506,2005,210081.928233438
PIB,2107506,2006,243291.245701059
PIB,2107506,2007,247602.857038049
PIB,2107506,2008,294976.177849033
PIB,2107506,2009,316067.023618019
PIB,2107506,2010,336914.813
PIB,2107605,1970,10917.9913176011
PIB,2107605,1975,15455.3048561414
PIB,2107605,1980,24462.6295809914
PIB,2107605,1985,104521.651118954
PIB,2107605,1996,27599.0107479264
PIB,2107605,1999,46604.9867104849
PIB,2107605,2000,48428.2614937088
PIB,2107605,2001,50660.9468143069
PIB,2107605,2002,46924.4105459683
PIB,2107605,2003,43390.368083912
PIB,2107605,2004,45608.6946453898
PIB,2107605,2005,51415.0035882436
PIB,2107605,2006,48574.7695612082
PIB,2107605,2007,56286.2473660743
PIB,2107605,2008,74244.1238207132
PIB,2107605,2009,72473.4261389543
PIB,2107605,2010,59742.708
PIB,2107704,1959,9889.8231111965
PIB,2107704,1970,17906.8588576573
PIB,2107704,1975,32836.7936433974
PIB,2107704,1980,40981.9057208419
PIB,2107704,1985,54646.6332044924
PIB,2107704,1996,31613.7362828189
PIB,2107704,1999,47057.683073126
PIB,2107704,2000,49427.2625812267
PIB,2107704,2001,48723.8959561736
PIB,2107704,2002,51505.2865595555
PIB,2107704,2003,53975.086030319
PIB,2107704,2004,57729.7477122993
PIB,2107704,2005,53887.880155098
PIB,2107704,2006,56061.4061777364
PIB,2107704,2007,56345.3604636581
PIB,2107704,2008,60732.9073646119
PIB,2107704,2009,65271.036166403
PIB,2107704,2010,64808.124
PIB,2107803,1920,4331.2176889815
PIB,2107803,1939,13936.9203830014
PIB,2107803,1949,11982.5634693464
PIB,2107803,1959,3772.1749522241
PIB,2107803,1970,30230.7230450007
PIB,2107803,1975,59960.1382251165
PIB,2107803,1980,50281.444756722
PIB,2107803,1985,69151.178191322
PIB,2107803,1996,52197.8343392546
PIB,2107803,1999,78669.365490052907
PIB,2107803,2000,79785.6919123533
PIB,2107803,2001,84647.3559644038
PIB,2107803,2002,84232.4238027691
PIB,2107803,2003,81460.1485137868
PIB,2107803,2004,84630.5228884563
PIB,2107803,2005,82204.2805145766
PIB,2107803,2006,85257.920342971
PIB,2107803,2007,126307.601731565
PIB,2107803,2008,137666.390258893
PIB,2107803,2009,130507.099300792
PIB,2107803,2010,140792.977
PIB,2107902,1920,1168.8470454516
PIB,2107902,1939,12051.9618828657
PIB,2107902,1949,5528.618290549
PIB,2107902,1959,10850.9126739005
PIB,2107902,1970,31475.2782477367
PIB,2107902,1975,35441.9767918313
PIB,2107902,1980,44356.6475405715
PIB,2107902,1985,58014.2100378683
PIB,2107902,1996,40396.3272663813
PIB,2107902,1999,36165.0393648623
PIB,2107902,2000,35788.6893851466
PIB,2107902,2001,39861.784038111
PIB,2107902,2002,38255.4411774599
PIB,2107902,2003,41787.6090917805
PIB,2107902,2004,42049.0916572666
PIB,2107902,2005,42536.5528827825
PIB,2107902,2006,43287.2295678522
PIB,2107902,2007,61569.2711525178
PIB,2107902,2008,69935.0666081641
PIB,2107902,2009,67098.2296333763
PIB,2107902,2010,64588.2
PIB,2108009,1920,2422.4170534752
PIB,2108009,1939,15299.9024512636
PIB,2108009,1949,8058.8268703804
PIB,2108009,1959,8881.9708743708
PIB,2108009,1970,16091.1511367603
PIB,2108009,1975,32518.3177332543
PIB,2108009,1980,45016.4444919789
PIB,2108009,1985,40633.0735634898
PIB,2108009,1996,26624.7851388216
PIB,2108009,1999,35709.4655079498
PIB,2108009,2000,40469.8346349523
PIB,2108009,2001,44061.3693374331
PIB,2108009,2002,45489.9144019701
PIB,2108009,2003,52110.9457384864
PIB,2108009,2004,55076.7963541087
PIB,2108009,2005,47131.6289540156
PIB,2108009,2006,46022.1647319458
PIB,2108009,2007,47369.4925530273
PIB,2108009,2008,59307.1112676172
PIB,2108009,2009,61536.9504891458
PIB,2108009,2010,62015.191
PIB,2108058,1999,24076.6787785615
PIB,2108058,2000,26340.5028741916
PIB,2108058,2001,27673.1027039505
PIB,2108058,2002,29466.994896663
PIB,2108058,2003,31678.9323057671
PIB,2108058,2004,33368.5885772914
PIB,2108058,2005,35188.5370156266
PIB,2108058,2006,34363.091499026
PIB,2108058,2007,38355.7431519632
PIB,2108058,2008,54168.5745127222
PIB,2108058,2009,55833.916503908
PIB,2108058,2010,54736.707
PIB,2108108,1970,33587.1338038257
PIB,2108108,1975,29128.0712625605
PIB,2108108,1980,61976.2935788967
PIB,2108108,1985,67899.946677203
PIB,2108108,1996,50271.5446461322
PIB,2108108,1999,58956.3483659904
PIB,2108108,2000,61788.332957345
PIB,2108108,2001,65796.6123819697
PIB,2108108,2002,66138.4603326228
PIB,2108108,2003,61553.5352213438
PIB,2108108,2004,67421.7307524297
PIB,2108108,2005,70896.7734907979
PIB,2108108,2006,85198.056608661
PIB,2108108,2007,88754.6196340356
PIB,2108108,2008,114834.537095529
PIB,2108108,2009,98062.9191354525
PIB,2108108,2010,115083.068
PIB,2108207,1920,28174.5669711186
PIB,2108207,1939,43686.2155706369
PIB,2108207,1949,52273.4036590816
PIB,2108207,1959,188823.710118817
PIB,2108207,1970,102130.932892592
PIB,2108207,1975,122549.992504251
PIB,2108207,1980,208671.819822134
PIB,2108207,1985,222971.973217136
PIB,2108207,1996,127418.012078488
PIB,2108207,1999,137753.484614516
PIB,2108207,2000,145306.828490345
PIB,2108207,2001,149055.461442639
PIB,2108207,2002,163233.863385682
PIB,2108207,2003,166530.905656669
PIB,2108207,2004,182556.430811055
PIB,2108207,2005,206156.428551775
PIB,2108207,2006,220049.797576226
PIB,2108207,2007,231311.340502083
PIB,2108207,2008,241733.487041206
PIB,2108207,2009,234076.601258985
PIB,2108207,2010,265432.691
PIB,2108256,1999,33861.5992405682
PIB,2108256,2000,41037.2833257137
PIB,2108256,2001,42530.2984508284
PIB,2108256,2002,39597.7692548571
PIB,2108256,2003,39853.3025531691
PIB,2108256,2004,44279.4690692836
PIB,2108256,2005,51083.7568014124
PIB,2108256,2006,52300.0379302096
PIB,2108256,2007,60688.8726605752
PIB,2108256,2008,75187.842092062
PIB,2108256,2009,66832.9567568699
PIB,2108256,2010,77276.074
PIB,2108306,1920,1676.8004910035
PIB,2108306,1939,4361.5537407699
PIB,2108306,1949,10618.7406084866
PIB,2108306,1959,30586.8259147343
PIB,2108306,1970,25608.3956164825
PIB,2108306,1975,37909.704166944
PIB,2108306,1980,82244.2828919695
PIB,2108306,1985,57744.1771131702
PIB,2108306,1996,36772.0659449364
PIB,2108306,1999,81196.2131252585
PIB,2108306,2000,75944.09946956
PIB,2108306,2001,87215.7666695419
PIB,2108306,2002,88710.8978192012
PIB,2108306,2003,85468.8909406362
PIB,2108306,2004,95657.4940031214
PIB,2108306,2005,94443.229613525
PIB,2108306,2006,99977.791439862893
PIB,2108306,2007,113864.483907783
PIB,2108306,2008,119446.390992186
PIB,2108306,2009,108698.324859369
PIB,2108306,2010,111160.418
PIB,2108405,1920,1468.0115457689
PIB,2108405,1939,2286.7278670611
PIB,2108405,1949,830.4171716099
PIB,2108405,1959,3356.836369518
PIB,2108405,1970,7952.4946475525
PIB,2108405,1975,13684.4648759552
PIB,2108405,1980,32091.0367912187
PIB,2108405,1985,29128.3567260037
PIB,2108405,1996,23625.5826140481
PIB,2108405,1999,33559.452806047
PIB,2108405,2000,31913.5850819485
PIB,2108405,2001,32939.6891066675
PIB,2108405,2002,30572.9053101088
PIB,2108405,2003,30055.7456927741
PIB,2108405,2004,32635.2028661853
PIB,2108405,2005,34049.6478355637
PIB,2108405,2006,34868.6102725277
PIB,2108405,2007,35193.6892065403
PIB,2108405,2008,36456.8568993691
PIB,2108405,2009,41523.3824614205
PIB,2108405,2010,38906.758
PIB,2108454,1999,47196.0197426276
PIB,2108454,2000,47117.0978215749
PIB,2108454,2001,48540.4548847358
PIB,2108454,2002,49089.1271760716
PIB,2108454,2003,53014.4433574895
PIB,2108454,2004,55787.9402738814
PIB,2108454,2005,46629.8666826027
PIB,2108454,2006,54590.6684246326
PIB,2108454,2007,54805.0671677711
PIB,2108454,2008,53231.2416863564
PIB,2108454,2009,60175.1826339472
PIB,2108454,2010,69066.564
PIB,2108504,1939,5450.0501204496
PIB,2108504,1949,10675.0076473056
PIB,2108504,1959,117783.35466657
PIB,2108504,1970,34367.8728454185
PIB,2108504,1975,52413.1640071757
PIB,2108504,1980,74319.8695950081
PIB,2108504,1985,64229.9742755188
PIB,2108504,1996,53143.8885517758
PIB,2108504,1999,185257.615572665
PIB,2108504,2000,156839.766504165
PIB,2108504,2001,182527.735397484
PIB,2108504,2002,180668.539077917
PIB,2108504,2003,214979.965574633
PIB,2108504,2004,200818.627439918
PIB,2108504,2005,206952.390915525
PIB,2108504,2006,210252.08163427401
PIB,2108504,2007,181418.20912919
PIB,2108504,2008,193147.326137873
PIB,2108504,2009,125666.455874811
PIB,2108504,2010,107902.897
PIB,2108603,1920,5664.0119882814
PIB,2108603,1939,11613.8719158301
PIB,2108603,1949,16951.039095143
PIB,2108603,1959,41230.9540535482
PIB,2108603,1970,82645.3646927222
PIB,2108603,1975,114933.459568177
PIB,2108603,1980,174907.630893908
PIB,2108603,1985,165594.41793562
PIB,2108603,1996,162494.840931767
PIB,2108603,1999,168368.903180109
PIB,2108603,2000,227418.918492641
PIB,2108603,2001,224397.452838184
PIB,2108603,2002,216236.599865124
PIB,2108603,2003,234646.767456567
PIB,2108603,2004,229727.817984168
PIB,2108603,2005,251570.2790222
PIB,2108603,2006,270062.387647627
PIB,2108603,2007,313307.137778413
PIB,2108603,2008,285834.231210778
PIB,2108603,2009,343451.087667452
PIB,2108603,2010,401363.039
PIB,2108702,1959,31643.6115384228
PIB,2108702,1970,40686.6934419788
PIB,2108702,1975,41360.8039739801
PIB,2108702,1980,42671.5039204961
PIB,2108702,1985,48000.2719162101
PIB,2108702,1996,42228.3384259209
PIB,2108702,1999,51874.7944359083
PIB,2108702,2000,53802.4825835869
PIB,2108702,2001,56279.9539191161
PIB,2108702,2002,57942.35668795
PIB,2108702,2003,61826.3142276634
PIB,2108702,2004,64344.1532630525
PIB,2108702,2005,66337.6796778748
PIB,2108702,2006,68023.9047942208
PIB,2108702,2007,74233.697630149
PIB,2108702,2008,83237.1562504857
PIB,2108702,2009,76894.7672412881
PIB,2108702,2010,80490.907
PIB,2108801,1959,11257.5537231134
PIB,2108801,1970,15591.3292293111
PIB,2108801,1975,25996.932250178
PIB,2108801,1980,32616.8646676939
PIB,2108801,1985,29343.2519413465
PIB,2108801,1996,33908.6558480822
PIB,2108801,1999,45766.8634598147
PIB,2108801,2000,39510.8784710935
PIB,2108801,2001,44699.8795982568
PIB,2108801,2002,48790.1603820839
PIB,2108801,2003,49620.7591443829
PIB,2108801,2004,56533.1399566919
PIB,2108801,2005,65068.0691038216
PIB,2108801,2006,76753.3579709911
PIB,2108801,2007,83819.3993159537
PIB,2108801,2008,97165.3813585392
PIB,2108801,2009,67222.346165703
PIB,2108801,2010,80674.734
PIB,2108900,1970,49684.0529285751
PIB,2108900,1975,54583.0893892547
PIB,2108900,1980,102710.013709445
PIB,2108900,1985,67509.0387515968
PIB,2108900,1996,44082.2661124581
PIB,2108900,1999,64026.4527441651
PIB,2108900,2000,72177.4566581103
PIB,2108900,2001,73102.0387454886
PIB,2108900,2002,73977.717628416
PIB,2108900,2003,71546.2284785742
PIB,2108900,2004,78394.6774785021
PIB,2108900,2005,94442.0688027133
PIB,2108900,2006,101545.058107553
PIB,2108900,2007,113195.392748694
PIB,2108900,2008,126952.569997899
PIB,2108900,2009,102878.752048921
PIB,2108900,2010,144124.994
PIB,2109007,1920,1706.9395163854
PIB,2109007,1939,6646.2531992418
PIB,2109007,1949,6941.4368744344
PIB,2109007,1959,17292.1106918288
PIB,2109007,1970,18814.120400293
PIB,2109007,1975,29521.7675930369
PIB,2109007,1980,62732.138219455
PIB,2109007,1985,75313.0221298763
PIB,2109007,1996,87182.4814839484
PIB,2109007,1999,60583.7084567839
PIB,2109007,2000,66863.8616728485
PIB,2109007,2001,68189.9964758055
PIB,2109007,2002,73946.8923532768
PIB,2109007,2003,78382.7510756247
PIB,2109007,2004,91097.6068985319
PIB,2109007,2005,102877.929819615
PIB,2109007,2006,255761.659334999
PIB,2109007,2007,189150.37315854
PIB,2109007,2008,227773.25791535
PIB,2109007,2009,229522.96416768
PIB,2109007,2010,216330.692
PIB,2109056,1999,19776.8512471874
PIB,2109056,2000,19941.464486921
PIB,2109056,2001,22920.5784905104
PIB,2109056,2002,21615.12518859
PIB,2109056,2003,20578.7749321577
PIB,2109056,2004,22205.5535784385
PIB,2109056,2005,23829.1401662927
PIB,2109056,2006,26458.6545244041
PIB,2109056,2007,30361.6158962881
PIB,2109056,2008,33298.6528109772
PIB,2109056,2009,34362.1467354014
PIB,2109056,2010,30905.876
PIB,2109106,1949,18808.1575987586
PIB,2109106,1959,30170.7298783311
PIB,2109106,1970,61399.4023750105
PIB,2109106,1975,74383.2322566904
PIB,2109106,1980,132597.684037497
PIB,2109106,1985,119606.719388305
PIB,2109106,1996,95263.7134914743
PIB,2109106,1999,129034.827164405
PIB,2109106,2000,143818.974126808
