ano_tratamento,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1901,sabem_15a,densidade_buffer_real_1901,densidade_buffer_sintetica_1901,-82.20422405877643,41.787038552034375,-1.9672182309931694,0.04937699983054928,149.38755642206698,1280,**,-82.2042**
1901,nsabem_15a,densidade_buffer_real_1901,densidade_buffer_sintetica_1901,67.38492007643055,42.92155024160817,1.569955411608306,0.11667635910900445,149.38755642206698,1280,,+67.3849
1902,sabem_7a14,densidade_buffer_real_1902,densidade_buffer_sintetica_1902,-10.06170092614834,24.700831327995303,-0.4073426028679715,0.6838255694543567,157.17097672162345,1279,,-10.0617
1902,nsabem_7a14,densidade_buffer_real_1902,densidade_buffer_sintetica_1902,-8.236550498446633,31.847771058963012,-0.25862251029114314,0.7959687533435443,157.17097672162345,1279,,-8.2366
1902,sabem_15a,densidade_buffer_real_1902,densidade_buffer_sintetica_1902,-81.71826597963927,41.349916774884804,-1.9762619215058124,0.04834294041595263,157.17097672162345,1279,**,-81.7183**
1902,nsabem_15a,densidade_buffer_real_1902,densidade_buffer_sintetica_1902,66.61123519563517,42.45199936208431,1.5690953593843806,0.11687679972605672,157.17097672162345,1279,,+66.6112
1904,sabem_7a14,densidade_buffer_real_1904,densidade_buffer_sintetica_1904,-18.303694250813614,27.308318700167973,-0.670260752841625,0.5028144045265572,121.05766372342796,1279,,-18.3037
1904,nsabem_7a14,densidade_buffer_real_1904,densidade_buffer_sintetica_1904,-6.62658716908291,34.88291737097739,-0.18996654146239028,0.8493659477883009,121.05766372342796,1279,,-6.6266
1904,sabem_15a,densidade_buffer_real_1904,densidade_buffer_sintetica_1904,-118.71885491778713,48.371948293765584,-2.4542913631843146,0.014250763058122654,121.05766372342796,1279,**,-118.7189**
1904,nsabem_15a,densidade_buffer_real_1904,densidade_buffer_sintetica_1904,100.10325289606047,48.838791783453196,2.049666857851629,0.040603599817466085,121.05766372342796,1279,**,+100.1033**
1905,sabem_7a14,densidade_buffer_real_1905,densidade_buffer_sintetica_1905,-27.32825439744484,27.933755731649658,-0.9783236690396498,0.3281025122216785,122.14090796321145,1276,,-27.3283
1905,nsabem_7a14,densidade_buffer_real_1905,densidade_buffer_sintetica_1905,2.4855267389009654,34.398500483389235,0.072256833989063185,0.9424090113239112,122.14090796321145,1276,,+2.4855
1905,sabem_15a,densidade_buffer_real_1905,densidade_buffer_sintetica_1905,-126.57892439632971,48.80056200112857,-2.593800546669984,0.009602473572572906,122.14090796321145,1276,***,-126.5789***
1905,nsabem_15a,densidade_buffer_real_1905,densidade_buffer_sintetica_1905,108.44872595927131,48.916371396157274,2.2170231123846347,0.02679989410552527,122.14090796321145,1276,**,+108.4487**
1906,sabem_7a14,densidade_buffer_real_1906,densidade_buffer_sintetica_1906,-28.80159065185092,28.93945112441584,-0.9952362443927415,0.3198130716501642,109.59250208974491,1275,,-28.8016
1906,nsabem_7a14,densidade_buffer_real_1906,densidade_buffer_sintetica_1906,3.00630966162921,35.54667915908415,0.08457357291168874,0.9326138874840522,109.59250208974491,1275,,+3.0063
1906,sabem_15a,densidade_buffer_real_1906,densidade_buffer_sintetica_1906,-131.20173833406017,51.05261232591726,-2.569931926234744,0.010286325899165638,109.59250208974491,1275,**,-131.2017**
1906,nsabem_15a,densidade_buffer_real_1906,densidade_buffer_sintetica_1906,112.32860876760995,51.07730213216261,2.1991883689737466,0.028046270093954495,109.59250208974491,1275,**,+112.3286**
1907,sabem_7a14,densidade_buffer_real_1907,densidade_buffer_sintetica_1907,-21.399070768867283,24.890084594256923,-0.8597427898579683,0.3900951679667658,135.09200782133473,1273,,-21.3991
1907,nsabem_7a14,densidade_buffer_real_1907,densidade_buffer_sintetica_1907,-3.342397177442635,30.63827163076949,-0.10909222353410833,0.9131467964541753,135.09200782133473,1273,,-3.3424
1907,sabem_15a,densidade_buffer_real_1907,densidade_buffer_sintetica_1907,-126.40654791773706,44.62642820414037,-2.832549074720913,0.004691734325316304,135.09200782133473,1273,***,-126.4065***
1907,nsabem_15a,densidade_buffer_real_1907,densidade_buffer_sintetica_1907,108.83324662461933,44.515087940373014,2.444861993093198,0.014627625365751483,135.09200782133473,1273,**,+108.8332**
1908,sabem_7a14,densidade_buffer_real_1908,densidade_buffer_sintetica_1908,-20.297897007360373,24.784962519812325,-0.8189601655090205,0.41296474796485483,135.7907964107773,1273,,-20.2979
1908,nsabem_7a14,densidade_buffer_real_1908,densidade_buffer_sintetica_1908,-4.151093912107761,30.54564980110505,-0.1358980391360863,0.8919236973123805,135.7907964107773,1273,,-4.1511
1908,sabem_15a,densidade_buffer_real_1908,densidade_buffer_sintetica_1908,-123.94885979379907,44.29028123135331,-2.7985566211770867,0.005211765820252677,135.7907964107773,1273,***,-123.9489***
1908,nsabem_15a,densidade_buffer_real_1908,densidade_buffer_sintetica_1908,106.72602964904162,44.235199678233975,2.4126946509875573,0.01597783228712472,135.7907964107773,1273,**,+106.7260**
1910,sabem_7a14,densidade_buffer_real_1910,densidade_buffer_sintetica_1910,-20.390555608316056,25.724070680675514,-0.7926644216396859,0.42812341829974876,118.39848866907504,1272,,-20.3906
1910,nsabem_7a14,densidade_buffer_real_1910,densidade_buffer_sintetica_1910,-5.27535044845736,31.528333707280563,-0.16732094050498994,0.867144527233874,118.39848866907504,1272,,-5.2754
1910,sabem_15a,densidade_buffer_real_1910,densidade_buffer_sintetica_1910,-128.6888640098813,46.74175390042781,-2.7531886005823045,0.005987043158519889,118.39848866907504,1272,***,-128.6889***
1910,nsabem_15a,densidade_buffer_real_1910,densidade_buffer_sintetica_1910,110.79468785103693,46.40604424382012,2.387505542789104,0.01711065608661589,118.39848866907504,1272,**,+110.7947**
1911,sabem_7a14,densidade_buffer_real_1911,densidade_buffer_sintetica_1911,-19.26280485648202,25.615409848885594,-0.7520006500040465,0.4521922392136337,116.93388489249207,1269,,-19.2628
1911,nsabem_7a14,densidade_buffer_real_1911,densidade_buffer_sintetica_1911,-5.866654121472443,31.556619170514022,-0.1859088291357316,0.8525464214300041,116.93388489249207,1269,,-5.8667
1911,sabem_15a,densidade_buffer_real_1911,densidade_buffer_sintetica_1911,-127.43729009981493,46.5501431545136,-2.7376347625143307,0.006276068778944525,116.93388489249207,1269,***,-127.4373***
1911,nsabem_15a,densidade_buffer_real_1911,densidade_buffer_sintetica_1911,110.04668063285442,46.32934979025272,2.375312434365467,0.017684224442519825,116.93388489249207,1269,**,+110.0467**
1912,sabem_7a14,densidade_buffer_real_1912,densidade_buffer_sintetica_1912,-23.17144000464132,23.596099091735475,-0.9820029961120611,0.32628839681104205,129.95818461054012,1269,,-23.1714
1912,nsabem_7a14,densidade_buffer_real_1912,densidade_buffer_sintetica_1912,-2.921469134367122,28.64922783422656,-0.10197374781867284,0.9187938675993781,129.95818461054012,1269,,-2.9215
1912,sabem_15a,densidade_buffer_real_1912,densidade_buffer_sintetica_1912,-108.26221948135252,40.14241644686227,-2.6969532246436256,0.007091769345820418,129.95818461054012,1269,***,-108.2622***
1912,nsabem_15a,densidade_buffer_real_1912,densidade_buffer_sintetica_1912,96.94021434838002,40.554485858555495,2.3903697037729605,0.016978753741017965,129.95818461054012,1269,**,+96.9402**
1913,sabem_7a14,densidade_buffer_real_1913,densidade_buffer_sintetica_1913,-43.40485895897735,26.737787252921294,-1.6233526936390392,0.10476718163726244,126.66578263955776,1264,,-43.4049
1913,nsabem_7a14,densidade_buffer_real_1913,densidade_buffer_sintetica_1913,17.411765291525995,30.666568312975528,0.5677767761239457,0.5702889234194883,126.66578263955776,1264,,+17.4118
1913,sabem_15a,densidade_buffer_real_1913,densidade_buffer_sintetica_1913,-130.1002072949853,42.0112132980583,-3.0967971901206277,0.0019999606907863177,126.66578263955776,1264,***,-130.1002***
1913,nsabem_15a,densidade_buffer_real_1913,densidade_buffer_sintetica_1913,120.72151352313931,42.494621971069876,2.8408656889647332,0.004572412300673416,126.66578263955776,1264,***,+120.7215***
1914,sabem_7a14,densidade_buffer_real_1914,densidade_buffer_sintetica_1914,-44.599068777950585,27.551290800104777,-1.6187651279765438,0.10575108583919625,113.59147791847548,1264,,-44.5991
1914,nsabem_7a14,densidade_buffer_real_1914,densidade_buffer_sintetica_1914,18.00961543980837,31.520526497589547,0.5713615044211147,0.5678577439364678,113.59147791847548,1264,,+18.0096
1914,sabem_15a,densidade_buffer_real_1914,densidade_buffer_sintetica_1914,-133.89403355338004,43.57133460931893,-3.0729844461717066,0.0021653319817967844,113.59147791847548,1264,***,-133.8940***
1914,nsabem_15a,densidade_buffer_real_1914,densidade_buffer_sintetica_1914,124.5022722112487,43.985673055920586,2.8305187476150344,0.004721960584971513,113.59147791847548,1264,***,+124.5023***
1915,sabem_7a14,densidade_buffer_real_1915,densidade_buffer_sintetica_1915,-42.7817873866454,27.472511942381583,-1.5572579411876182,0.11966381422274679,102.12905142822407,1262,,-42.7818
1915,nsabem_7a14,densidade_buffer_real_1915,densidade_buffer_sintetica_1915,29.47899327249879,30.757421614463905,0.9584351263903108,0.33802976988872946,102.12905142822407,1262,,+29.4790
1915,sabem_15a,densidade_buffer_real_1915,densidade_buffer_sintetica_1915,-130.81304046781338,43.14780240850763,-3.0317428273478058,0.0024817944425709008,102.12905142822407,1262,***,-130.8130***
1915,nsabem_15a,densidade_buffer_real_1915,densidade_buffer_sintetica_1915,134.41910111130088,45.29374872700316,2.9677186121528307,0.003057606891792188,102.12905142822407,1262,***,+134.4191***
1916,sabem_7a14,densidade_buffer_real_1916,densidade_buffer_sintetica_1916,-32.557697491375606,27.520837463601165,-1.1830198675616668,0.23702785702188844,110.3430070387005,1260,,-32.5577
1916,nsabem_7a14,densidade_buffer_real_1916,densidade_buffer_sintetica_1916,21.561041474540517,30.114015224063873,0.7159802940297134,0.47413821400551226,110.3430070387005,1260,,+21.5610
1916,sabem_15a,densidade_buffer_real_1916,densidade_buffer_sintetica_1916,-116.25182807632119,42.78798136524735,-2.716927145591907,0.0066807259136101764,110.3430070387005,1260,***,-116.2518***
