escopo,especificacao,decada_trat,tratamento,outcome,transf,n_obs,coef_ss,se_ss,ci_lower,ci_upper,t_stat,p_value,f_stat,erro
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dummy Atendimento,PIB Total (2000),log,1099,1.09054175057936,0.454056074948404,0.2005918436804882,1.9804916574782316,2.401777689469923,0.01631562045810586,33.73634112778545,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Densidade,PIB Total (2000),log,1099,0.03832211727211337,0.01713903809793394,0.0047296026001628425,0.07191463194406389,2.235954961599215,0.025354721516098744,14.99629025718826,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dist. real,PIB Total (2000),log,1135,0.0015270097292766891,0.005584998493605057,-0.009419587318189223,0.0124736067767426,0.2734127378951217,0.7845359622652577,55.998077685404574,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dummy Atendimento,PIB Total (2000),log,1135,0.8788271391223412,0.3607424333428805,0.17177196977029552,1.585882308474387,2.4361623637633687,0.014844019978793144,44.753601050569884,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Densidade,PIB Total (2000),log,1135,0.03575744503669233,0.015361232529814112,0.005649429278256669,0.06586546079512799,2.327771874248494,0.019924220301325235,16.932129992251483,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dist. real,PIB Total (2000),log,1142,0.001155875394457358,0.005633325507268151,-0.009885442599788217,0.012197193388702933,0.2051852663166793,0.837427380326478,52.31296599843949,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dummy Atendimento,PIB Total (2000),log,1142,0.9544336616052016,0.39201153790777005,0.18609104730597237,1.722776275904431,2.43470808716287,0.014903807716650785,35.53432103413703,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Densidade,PIB Total (2000),log,1142,0.03629254142996863,0.01584674586753919,0.005232919529591817,0.06735216333034544,2.2902204486228963,0.022008540617006744,15.531496875898698,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dist. real,PIB Total (2010),log,342,-0.07362821352733226,0.1325359542262498,-0.33339868381078186,0.18614225675611737,-0.5555338848026312,0.5785295397240104,0.35625868713236525,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dummy Atendimento,PIB Total (2010),log,342,-9.650224880938225,17.23294644666383,-43.42679991639933,24.126350154522882,-0.5599869361171511,0.5754883484951061,0.2743694356312628,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Densidade,PIB Total (2010),log,342,1.8929342638573425,1.7825103695899527,-1.6007860605389648,5.38665458825365,1.061948528407603,0.2882590526436928,4.698132607840359,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dist. real,PIB Total (2010),log,491,-0.04393475278393804,0.07190974979385768,-0.18487786237989912,0.09700835681202302,-0.6109707363728141,0.5412189537439152,0.6234446529461195,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dummy Atendimento,PIB Total (2010),log,491,1.1681724985086006,2.9306652170203966,-4.575931326851377,6.9122763238685785,0.39860318801486305,0.690185612200036,1.3862188479496884,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Densidade,PIB Total (2010),log,491,-1.4902531629311584,5.150256952989843,-11.58475679079125,8.604250464928935,-0.2893551091787822,0.7723096439758339,0.11712202275810493,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dist. real,PIB Total (2010),log,984,0.0024763141994595932,0.009179829234004675,-0.01551615109918957,0.020468779498108755,0.26975602011055144,0.787347959691677,9.251151892997859,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dummy Atendimento,PIB Total (2010),log,984,1.300330599365488,0.7912180119393012,-0.2504567040355423,2.851117902766518,1.6434542436392912,0.10028898495620875,13.067134485287555,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Densidade,PIB Total (2010),log,984,0.16814468887284414,0.1665443575050936,-0.15828225183713932,0.49457162958282763,1.0096090398481472,0.31268263689119324,4.593388704254162,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dist. real,PIB Total (2010),log,1034,6.519253797451947e-4,0.008671875417348533,-0.01634495043825793,0.01764880119774832,0.07517697710935566,0.9400739021138587,11.188597549451286,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dummy Atendimento,PIB Total (2010),log,1034,1.4385427006384472,0.8040615540165715,-0.13741794523403295,3.0145033465109274,1.7890952420898851,0.07359947829876412,12.747159825436519,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Densidade,PIB Total (2010),log,1034,0.11464195685800012,0.08214398927870833,-0.0463602621282682,0.2756441758442684,1.395621978730892,0.16282836031122971,7.98480677437167,NA
