ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
1880,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1880,densidade_buffer_sintetica_1880,0.4405572777842872,0.24085239718660673,1.8291587832648968,0.06760638654918744,155.18005427420601,1310,*
1880,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1880,densidade_buffer_sintetica_1880,0.34124484081212686,0.19599076838740245,1.7411271133832689,0.08189951526463461,155.18005427420601,1310,*
1881,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1881,densidade_buffer_sintetica_1881,0.27352484099916174,0.11579206042216006,2.3622072187154473,0.018314994669311132,146.42890024908033,1303,**
1881,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1881,densidade_buffer_sintetica_1881,0.39210492010122056,0.16883831415165912,2.322369315705273,0.020368775680776902,146.42890024908033,1303,**
1881,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1881,densidade_buffer_sintetica_1881,0.30620114406917176,0.13920980810293077,2.199565880033171,0.02801541653661007,146.42890024908033,1303,**
1882,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1882,densidade_buffer_sintetica_1882,0.23666904049524087,0.10246621039292729,2.3097276613206037,0.0210619831072109,92.03118727540645,1297,**
1882,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1882,densidade_buffer_sintetica_1882,0.3083253841382509,0.13054602171922874,2.361813711959605,0.01833505765102908,92.03118727540645,1297,**
1882,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1882,densidade_buffer_sintetica_1882,0.29116407166410885,0.11758685317310809,2.476161780054316,0.013409066181329221,92.03118727540645,1297,**
1883,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,0.12515039243957254,0.07276446961158248,1.7199382213273413,0.08568652996199326,72.30247667307442,1293,*
1883,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,0.17970930839986288,0.1066857350875346,1.6844736388835224,0.09233510678984078,72.30247667307442,1293,*
1883,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,0.24179961481759651,0.08823153471847453,2.7405123983065756,0.006220054290956014,72.30247667307442,1293,***
1884,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,0.11494096407016469,0.045909462565056236,2.503644295711086,0.01241673364806276,133.2966495688803,1290,**
1884,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,0.15110764821771358,0.06694884001044804,2.2570614844727963,0.02417344047219855,133.2966495688803,1290,**
1884,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,0.15901045716838688,0.049766706034947684,3.1951171744564517,0.0014320983568932681,133.2966495688803,1290,***
1885,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,densidade_buffer_real_1885,densidade_buffer_sintetica_1885,0.0979989928666533,0.047832526223606606,2.048794002819952,0.04068758282947227,98.50199733784483,1288,**
