"code_amc","x","y","sabem_7a14","nsabem_7a14","sabem_15a","nsabem_15a","numeroestabelecimento","commaquinas","cominstruagra","fabeofi","casaneg","popu"
10008,572664.771459593,8657881.65677153,190,810,285,715,0,0,0,17,115,36621
10009,438870.852879991,8070667.98820521,124,876,267,733,0,0,0,6,45,8068
10010,428669.518897006,8374383.37544117,151.418288371739,831.926924940691,281.573900613906,702.761214909983,542.98399987888,2.51080860887517,0.262546056373321,8.68342251010243,120.25268970452,32291.2258725162
10011,431091.841664635,8559227.3143123,106,894,208,792,754,191,1,0,8,42275
10012,530642.291713893,8626938.77384701,116.069606236255,868.91692049899,218.289240962671,773.186628867908,171.741503086725,1.91803402830939,1.49259367062402,15.9218104407076,107.404817305501,39045.2512486937
10013,210172.54553921,8753438.52424334,103.019443374932,884.539057856438,254.909881796189,737.863077571478,47.1350556608123,0.816436935661601,0.0492968401094366,2.15763862061541,42.0712452539896,29021.3327477798
10014,292967.104226451,8386514.09677909,64.9479250047299,932.625049683126,192.258615886356,805.737595722716,99.5074763090018,25.1074588642452,0.125062835494186,1.53764708393948,40.5365530834735,39026.727507872
10015,262575.590127866,8586633.77437618,307,693,352,648,43,3,0,0,22,9285
10016,392753.105603298,8854014.0615464,144,856,288,712,284,6,0,15,139,37517
10017,-115792.350477498,8667443.6471717,77,923,196,804,0,0,0,0,0,0
10018,478736.985972307,8653262.73223906,92.9261337266767,901.340124135845,194.88533986099,800.844420405935,165.073974301573,5.54872378150726,0.638284634617114,14.0050448459951,116.274698888495,50018.0504982312
10019,569812.904847574,8851423.71943188,69.291601178632,927.463293401967,176.131327101058,815.759568509447,263.100526327798,4.78777870090797,0.0643473454436021,3.80148395601006,21.9074051536847,16250.1483624295
10020,484001.379520088,8631460.50176146,108.593997963709,884.600896073816,207.319045763898,786.720086074525,183.971259010496,8.66282461909702,0.757427621322565,13.4212013935414,102.559708734157,36414.0742075129
10021,350669.825396733,8828158.69936396,91.2242907979845,900.756855687188,237.22388298687,754.974929123711,113.451627035527,1.81150113498963,0.0270160865883106,5.35612986442302,75.4724280944527,33048.7693869577
10022,587383.510847643,8703792.17232747,87.8823386562693,904.951403747835,176.113760448246,817.658966196334,99.3418212381199,5.11966451253363,0.434162602693395,6.21429022905796,41.467235798217,20582.3500840677
10023,399293.128941065,8497751.92624979,91.5388559882258,900.532530611043,186.563361094744,801.080379305226,433.927760373695,67.9757488965686,0.0610025438619613,3.25919220513376,46.9679701330422,25378.9210039319
10024,243905.499973858,8409901.69728828,61.2481047760416,936.927996038842,181.191498572126,817.33291875995,118.183086300577,50.8584421119027,0.237945478376556,2.08402488613862,39.5347321526579,30063.3168792714
10025,491753.88380319,8760365.07861728,74.6343238365675,921.636224970526,204.898243766611,790.266243065941,272.918375129009,0.53850940273293,1.02278254858584,4.45165727069507,44.6283752245854,25974.7101785633
10026,551764.002698672,8668520.04425461,106.771873688949,881.253690664632,204.208900741877,788.389588234347,293.085470833495,1.61305936399154,1.32059278845426,11.0782404034137,62.1030596647141,32098.264064975
10027,475482.241141773,8316523.78000166,136,864,255,745,0,0,0,0,12,5459
10028,492005.698043148,8553559.8483037,169,831,206,794,0,0,0,4,35,7100
10029,448284.802036089,8412059.83023944,128.645924387638,857.64548517922,249.698342099866,733.717428119153,181.197567677975,9.38179672539352,0.0637878220189961,6.3923295400823,83.479753111406,26215.7478822848
10030,-91751.4086005483,8595264.29625768,75.414362006148,918.295264262333,204.955581027872,790.192664699373,30.8147215125685,7.08683563583644,0.149025445703452,1.97090852354286,11.0985272077526,10775.1725040064
10031,373901.893397813,8677076.65801696,80.9997008989543,916.450539083714,212.937630914695,782.767108878173,199.00993337524,2.09848804217214,0.136145603828053,5.94748326844958,37.1231671765811,19738.1005977359
10032,551788.909415957,8813317.50998089,66.2417630138304,931.182058382787,178.920933105762,815.768133910064,232.18104517401,4.11777402931445,0.173289439878037,3.88044419300079,26.2052810240461,15296.0159002116
10033,13189.0977346471,8762075.2658244,126,874,243,757,246,67,1,70,82,26128
10034,269067.014669086,8490382.57310288,67,933,179,821,0,0,0,1,36,17769
10035,330214.570958164,8351789.192619,71.7245161514681,918.968671014738,204.534273675633,788.193014902036,104.4403793989,4.44379265349221,0.0683856316078352,2.51948526405405,49.1441037473141,50734.8877514602
10036,160367.950877737,8675152.02989495,98.7091370435482,886.034829294185,262.486926492909,730.1716978507,39.4882517668618,12.2671280936628,0.0388342111993651,1.95277200997798,24.3533372653693,26563.46139887
10037,436237.186999737,8443904.14797965,107.180879002459,880.088256216296,209.157940393711,772.240704180238,164.566467778163,20.480387735154,0.0300510590725359,5.60816459791702,58.1387098572503,21419.7889209173
10038,-229473.18121543,8656041.3313306,89,911,200,800,294,81,1,4,54,31108
10039,199819.522367978,8694928.31036728,110.404725760619,871.150004341034,267.974120153047,723.529971368712,46.7824265127746,1.01635756469317,0.0434637252473448,1.66633694234877,38.0164810478673,23885.7602896928
10040,498102.608442866,8713977.2308907,79,921,207,793,792,2,4,0,10,29005
10041,454331.00202044,8368048.0460252,183.645457241631,805.418060197745,312.76984622615,678.088729682206,717.155637707093,1.60419597276834,0.348882809819142,11.8715514555504,159.36274916694,40679.1605942942
10042,480563.022540131,8238236.25905934,320,680,439,561,0,0,0,0,0,0
10043,261922.238113079,8342495.27729413,57.6852732264846,940.265891325249,182.25152691203,815.993553562163,82.4465689978522,19.1544363578665,0.153963713071737,2.53299289955159,36.924065818253,59174.5797433162
10044,522915.567264033,8721834.04421016,80.3442509352292,914.841731710729,192.539898136208,804.27947213906,434.192130313764,1.82408413516239,1.8594825930196,4.89827555022396,33.3457630695468,27749.374827214
10045,335563.040541116,8422952.70509512,72.5259186008318,925.570575908976,202.242690803046,796.063123701936,88.7851026192823,9.13766047244615,0.0392378661232513,1.03283392550262,42.4001752658384,26846.6031161306
10046,319740.565033768,8586804.21055842,106.876739213851,867.215480108545,230.353612215588,755.683094314886,274.444024994996,19.6689979866973,0.0901304733284091,5.28194351381826,36.4717689186308,21103.2065756072
10047,16574.1305613546,8529745.11824188,92,908,220,780,0,0,0,0,7,14098
10048,325664.664951505,8404940.68704361,68,932,202,798,0,0,0,0,38,26818
10049,196804.118163552,8583685.36622659,91.3621527437032,886.626459774522,248.014787863532,739.343542877147,40.139420641659,21.1819030217053,0.048804510070475,1.08599545122266,38.6900577502441,18195.0150873461
10050,262820.268267233,8723212.17681699,110,890,268,732,0,0,0,5,76,39663
10051,95322.375103421,8588663.55835743,73.3310721337473,915.702732431027,208.101671685638,786.117584118822,55.9444629588658,35.080729632423,0.122298371652806,0.505958275864303,33.4384916671094,24176.1332170811
10052,124466.144631665,8518377.60214362,50.7726788138307,944.793478452236,174.84728460679,821.509388852979,346.753749021863,226.527777554198,0.290019719570466,0.920093308529189,32.7120718962011,27930.7717728128
10053,406852.24367247,8554065.04532741,90.0101884456258,904.268807224477,183.435742916513,809.419573632606,687.748504587933,109.753412165625,0.341393568558555,4.24721917259999,56.4747497830448,37327.9786988865
10054,-20393.5805572867,8611707.03118915,72.2015857517589,921.341026817253,201.795752695656,794.44541876356,45.7393490091367,19.4489922677381,0.156414719559133,2.98618247838205,19.7230513895919,13732.0350582376
10055,124206.50071586,8661467.69518066,108,892,280,720,0,0,0,0,0,34522
10056,209500.724251412,8431970.47599796,53,947,175,825,0,0,0,0,29,24544
10057,467616.817777138,8339983.80165368,179.603838605905,815.480522837962,312.298625689479,683.064047042535,1369.42288153539,1.62157232586414,0.667984301677223,12.9955070220578,186.00546077535,36344.3598591748
10058,356840.921164657,8339489.39277532,95.0841517699464,884.924793634327,233.849962843845,751.161118341336,217.927503161555,5.12358800586979,0.123290591167572,3.86329658453004,67.4263463795399,38720.2157349694
10059,482305.90801915,8609137.22277101,116,884,213,787,424,0,0,11,87,21350
10060,512582.829144231,8602484.21945596,145,855,263,737,394,7,11,29,202,61980
10061,144891.037276645,8396904.15760806,61,939,212,788,204,121,0,6,59,18776
10062,358965.274906647,8768028.59670906,86.1251911488047,910.433185450349,223.379641626542,770.999841097677,96.4311343563342,1.11379775726202,0.152000485724595,3.33397126279169,59.3630507630886,32444.5201820665
10063,130313.75933132,8450125.43176235,80,920,190,810,551,391,3,0,24,36177
