code_amc,area_km2,comprimento_sintetico_km,densidade_sintetica,comprimento_real_1858,comprimento_real_1860,comprimento_real_1862,comprimento_real_1863,comprimento_real_1873,comprimento_real_1875,comprimento_real_1876,comprimento_real_1880,comprimento_real_1881,comprimento_real_1882,comprimento_real_1883,comprimento_real_1884,comprimento_real_1885,comprimento_real_1886,comprimento_real_1887,comprimento_real_1888,comprimento_real_1891,comprimento_real_1892,comprimento_real_1894,comprimento_real_1895,comprimento_real_1896,comprimento_real_1900,comprimento_real_1901,comprimento_real_1902,comprimento_real_1904,comprimento_real_1905,comprimento_real_1906,comprimento_real_1907,comprimento_real_1908,comprimento_real_1910,comprimento_real_1911,comprimento_real_1912,comprimento_real_1913,comprimento_real_1914,comprimento_real_1915,comprimento_real_1916,comprimento_real_1917,comprimento_real_1918,comprimento_real_1919,comprimento_real_1920,comprimento_real_1921,comprimento_real_1922,comprimento_real_1923,comprimento_real_1924,comprimento_real_1925,comprimento_real_1926,comprimento_real_1927,comprimento_real_1929,comprimento_real_1931,comprimento_real_1932,comprimento_real_1933,comprimento_real_1934,comprimento_real_1936,comprimento_real_1937,comprimento_real_1940,comprimento_real_1941,comprimento_real_1944,comprimento_real_1947,comprimento_real_1948,comprimento_real_1949,comprimento_real_1950,comprimento_real_1951,comprimento_real_1953,comprimento_real_1955,comprimento_real_1956,comprimento_real_1957,comprimento_real_1958,comprimento_real_1961,comprimento_real_1962,comprimento_real_1966,comprimento_real_1969,comprimento_real_1972,comprimento_real_1985,comprimento_real_1996,comprimento_real_2003,densidade_real_1858,densidade_real_1860,densidade_real_1862,densidade_real_1863,densidade_real_1873,densidade_real_1875,densidade_real_1876,densidade_real_1880,densidade_real_1881,densidade_real_1882,densidade_real_1883,densidade_real_1884,densidade_real_1885,densidade_real_1886,densidade_real_1887,densidade_real_1888,densidade_real_1891,densidade_real_1892,densidade_real_1894,densidade_real_1895,densidade_real_1896,densidade_real_1900,densidade_real_1901,densidade_real_1902,densidade_real_1904,densidade_real_1905,densidade_real_1906,densidade_real_1907,densidade_real_1908,densidade_real_1910,densidade_real_1911,densidade_real_1912,densidade_real_1913,densidade_real_1914,densidade_real_1915,densidade_real_1916,densidade_real_1917,densidade_real_1918,densidade_real_1919,densidade_real_1920,densidade_real_1921,densidade_real_1922,densidade_real_1923,densidade_real_1924,densidade_real_1925,densidade_real_1926,densidade_real_1927,densidade_real_1929,densidade_real_1931,densidade_real_1932,densidade_real_1933,densidade_real_1934,densidade_real_1936,densidade_real_1937,densidade_real_1940,densidade_real_1941,densidade_real_1944,densidade_real_1947,densidade_real_1948,densidade_real_1949,densidade_real_1950,densidade_real_1951,densidade_real_1953,densidade_real_1955,densidade_real_1956,densidade_real_1957,densidade_real_1958,densidade_real_1961,densidade_real_1962,densidade_real_1966,densidade_real_1969,densidade_real_1972,densidade_real_1985,densidade_real_1996,densidade_real_2003
10189,313.61846492631526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190,1217.4159677686519,78.85149028703202,64.76955483962927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,1.2687248653242158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303,1.0421457405800303
10191,603.8566640686853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,3513.135651904245,9.968667185731807,2.837541209184004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,1238.7903203286978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,2.269949237285234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767,1.8323918100061767
10194,2455.0530740331997,69.57975638465133,28.3414469204711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,59.12175070797537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804,24.081658899067804
10195,898.2117088500197,0.6933571824104344,0.7719306880313769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,641.4689143298775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,3225.0783026015424,27.71358804521634,8.593151993506915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,29.72888822774274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148,9.21803610280148
10198,5352.341573505924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10199,239.01700993006264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.743658311047575,5.743658311047575,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,6.38641912627845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.03033287349797,24.03033287349797,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282,26.71951727681282
10200,218.7137870365582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10201,7737.821917685027,167.70322754808478,21.67318262582316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,59.85626048433055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724,7.735543815957724
10202,950.2741114928644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10203,585.2744164818362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10204,405.1716922375568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10205,457.4976814115245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.623415544300755,8.623415544300755,8.623415544300755,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,14.115143177955094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8490912515552,18.8490912515552,18.8490912515552,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563,30.852928334861563
10206,615.2870483835757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10207,776.1129797589167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10208,2684.6297590338672,25.32076225734209,9.431752058970849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10209,208.37219951429387,55.73506829799598,267.4784276785094,0,0,0,0,0,0,0,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,12.522982566626647,0,0,0,0,0,0,0,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087,60.09910437101087
10210,57.76083013204026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,1278.42137860082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10212,845.5112637479735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,33.348695845125405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656,39.44204799507656
10213,2139.118560350513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
