id_deputado,ano_mes,siglaPartido,tamanho_bancada_mensal,is_mesa_diretora,sessoes_presente,total_sessoes_camara,taxa_presenca,vol_proposicoes_subst,data_primeiro_choque,tratado,cent_grau_rolling
141480,2017-04,UNIÃO,54,0,35,174,0.2011,0,,0,0.0
141480,2017-05,UNIÃO,52,0,42,231,0.1818,1,,0,1.0
141480,2017-06,UNIÃO,50,0,16,160,0.1,0,,0,1.0
141480,2017-07,UNIÃO,51,0,15,105,0.1429,0,,0,1.0
141480,2017-08,UNIÃO,53,0,40,212,0.1887,0,,0,1.0
141480,2017-09,UNIÃO,50,0,35,185,0.1892,0,,0,1.0
141480,2017-10,UNIÃO,52,0,30,215,0.1395,0,,0,1.0
141480,2017-11,UNIÃO,48,0,26,174,0.1494,0,,0,1.0
141480,2017-12,UNIÃO,48,0,17,141,0.1206,0,,0,1.0
141480,2018-02,UNIÃO,50,0,14,26,0.5385,0,,0,1.0
141480,2018-03,UNIÃO,50,0,20,65,0.3077,0,,0,1.0
141480,2018-04,UNIÃO,53,0,26,150,0.1733,0,,0,1.0
141480,2018-05,UNIÃO,54,0,18,180,0.1,0,,0,0.0
141480,2018-06,UNIÃO,54,0,14,171,0.0819,0,,0,0.0
141480,2018-07,UNIÃO,52,0,13,90,0.1444,0,,0,0.0
141480,2018-08,UNIÃO,49,0,5,63,0.0794,0,,0,0.0
141480,2018-09,UNIÃO,40,0,2,15,0.1333,0,,0,0.0
141480,2018-10,UNIÃO,53,0,9,98,0.0918,0,,0,0.0
141480,2018-11,UNIÃO,52,0,22,145,0.1517,0,,0,0.0
141480,2018-12,UNIÃO,52,0,15,122,0.123,0,,0,0.0
141480,2022-07,UNIÃO,33,0,6,90,0.0667,1,,0,0.9999999999999978
141480,2022-08,UNIÃO,34,0,9,48,0.1875,0,,0,0.9999999999999978
141480,2022-10,UNIÃO,33,0,6,39,0.1538,1,,0,2.0000000000000004
141480,2022-11,UNIÃO,33,0,1,124,0.0081,1,,0,2.9999999999999973
141480,2023-02,UNIÃO,54,0,8,9,0.8889,0,,0,2.9999999999999973
141480,2023-03,UNIÃO,55,0,20,67,0.2985,3,,0,4.99999999999994
141480,2023-04,UNIÃO,55,0,15,98,0.1531,0,,0,4.99999999999994
141480,2023-05,UNIÃO,55,0,22,149,0.1477,3,,0,5.999999999999936
141480,2023-06,UNIÃO,55,0,9,102,0.0882,0,,0,5.999999999999936
141480,2023-07,UNIÃO,54,0,4,56,0.0714,1,,0,4.999999999999938
141480,2023-08,UNIÃO,53,0,26,194,0.134,1,,0,4.999999999999938
141480,2023-09,UNIÃO,53,0,15,143,0.1049,3,,0,6.999999999999966
141480,2023-10,UNIÃO,53,0,19,165,0.1152,0,,0,5.9999999999999725
141480,2023-11,UNIÃO,53,0,21,188,0.1117,3,,0,7.000000000000004
141480,2023-12,UNIÃO,54,0,20,120,0.1667,0,,0,7.000000000000004
141482,2011-02,UNIÃO,38,0,12,12,1.0,1,,0,0.0
141482,2011-03,UNIÃO,38,0,15,78,0.1923,0,,0,0.0
141482,2011-04,UNIÃO,38,0,27,120,0.225,1,,0,0.0
141482,2011-05,UNIÃO,37,0,19,161,0.118,1,,0,0.0
141482,2011-06,UNIÃO,37,0,28,177,0.1582,0,,0,0.0
141482,2011-07,UNIÃO,35,0,7,78,0.0897,0,,0,0.0
141482,2011-08,UNIÃO,36,0,32,174,0.1839,1,,0,0.0
141482,2011-09,UNIÃO,36,0,24,129,0.186,1,,0,0.0
141482,2011-10,UNIÃO,37,0,21,142,0.1479,0,,0,0.0
141482,2011-11,UNIÃO,37,0,26,175,0.1486,1,,0,1.0000000000000004
141482,2011-12,UNIÃO,36,0,14,111,0.1261,0,,0,1.0000000000000004
141482,2012-02,UNIÃO,37,0,10,25,0.4,0,,0,1.0000000000000004
141482,2012-03,UNIÃO,39,0,32,117,0.2735,0,,0,1.0000000000000004
141482,2012-04,UNIÃO,39,0,21,148,0.1419,0,,0,1.0000000000000004
141482,2012-05,UNIÃO,39,0,24,192,0.125,0,,0,1.0000000000000004
141482,2012-06,UNIÃO,39,0,8,145,0.0552,0,,0,1.0000000000000004
141482,2012-07,UNIÃO,37,0,10,92,0.1087,0,,0,1.0000000000000004
141482,2012-08,UNIÃO,36,0,11,78,0.141,0,,0,1.0000000000000004
141482,2012-09,UNIÃO,33,0,12,68,0.1765,1,,0,1.0000000000000004
141482,2012-10,UNIÃO,39,0,9,90,0.1,0,,0,1.0000000000000004
141482,2012-11,UNIÃO,39,0,30,155,0.1935,0,,0,0.0
141482,2012-12,UNIÃO,39,0,12,106,0.1132,1,,0,1.0
141482,2013-02,UNIÃO,34,0,9,30,0.3,0,,0,1.0
141482,2013-03,UNIÃO,34,0,16,102,0.1569,0,,0,1.0
141482,2013-04,UNIÃO,34,0,28,163,0.1718,1,,0,1.0
141482,2013-05,UNIÃO,34,0,16,169,0.0947,0,,0,1.0
141482,2013-06,UNIÃO,35,0,24,156,0.1538,0,,0,1.0
141482,2013-07,UNIÃO,35,0,20,110,0.1818,0,,0,1.0
141482,2013-08,UNIÃO,35,0,35,165,0.2121,1,,0,1.9999999999999991
141482,2013-09,UNIÃO,35,0,31,172,0.1802,0,,0,1.9999999999999991
141482,2013-10,UNIÃO,37,0,21,209,0.1005,0,,0,1.9999999999999991
141482,2013-11,UNIÃO,39,0,23,186,0.1237,0,,0,1.9999999999999991
141482,2013-12,UNIÃO,38,0,15,132,0.1136,0,,0,1.0
141482,2014-02,UNIÃO,37,0,15,51,0.2941,0,,0,1.0
141482,2014-03,UNIÃO,38,0,12,115,0.1043,0,,0,1.0
141482,2014-04,UNIÃO,38,0,26,193,0.1347,0,,0,1.0
141482,2014-05,UNIÃO,38,0,27,189,0.1429,0,,0,1.0
141482,2014-06,UNIÃO,36,0,8,79,0.1013,0,,0,1.0
141482,2014-07,UNIÃO,36,0,4,91,0.044,0,,0,1.0
141482,2014-08,UNIÃO,31,0,5,45,0.1111,0,,0,0.0
141482,2014-09,UNIÃO,30,0,2,26,0.0769,0,,0,0.0
141482,2014-10,UNIÃO,38,0,8,78,0.1026,0,,0,0.0
141482,2014-11,UNIÃO,38,0,12,170,0.0706,0,,0,0.0
141482,2014-12,UNIÃO,38,0,11,164,0.0671,0,,0,0.0
141482,2015-02,UNIÃO,58,0,10,17,0.5882,0,,0,0.0
141482,2015-03,UNIÃO,56,0,22,132,0.1667,0,,0,0.0
141482,2015-04,UNIÃO,56,0,17,167,0.1018,1,,0,0.0
141482,2015-05,UNIÃO,56,0,29,208,0.1394,0,,0,0.0
141482,2015-06,UNIÃO,56,0,26,158,0.1646,1,,0,1.0
141482,2015-07,UNIÃO,55,0,12,148,0.0811,0,,0,1.0
141482,2015-08,UNIÃO,56,0,26,205,0.1268,1,,0,1.0
141482,2015-09,UNIÃO,56,0,26,244,0.1066,0,,0,1.0
141482,2015-10,UNIÃO,56,0,35,232,0.1509,0,,0,1.0
141482,2015-11,UNIÃO,55,0,32,215,0.1488,0,,0,1.0
141482,2015-12,UNIÃO,55,0,11,186,0.0591,0,,0,1.0
141482,2016-02,UNIÃO,52,0,13,63,0.2063,0,,0,1.0
141482,2016-03,UNIÃO,53,0,32,136,0.2353,0,,0,1.0
141482,2016-04,UNIÃO,55,0,31,91,0.3407,0,,0,1.0
141482,2016-05,UNIÃO,56,0,19,169,0.1124,0,,0,1.0
141482,2016-06,UNIÃO,55,0,22,211,0.1043,0,,0,0.0
141482,2016-07,UNIÃO,55,0,14,115,0.1217,0,,0,0.0
141482,2016-08,UNIÃO,55,0,20,167,0.1198,0,,0,0.0
141482,2016-09,UNIÃO,52,0,2,67,0.0299,0,,0,0.0
141482,2016-10,UNIÃO,56,0,22,176,0.125,0,,0,0.0
141482,2016-11,UNIÃO,54,0,18,167,0.1078,0,,0,0.0
141482,2016-12,UNIÃO,54,0,16,120,0.1333,0,,0,0.0
141482,2017-02,UNIÃO,51,0,8,41,0.1951,0,,0,0.0
141482,2017-03,UNIÃO,53,0,20,104,0.1923,0,,0,0.0
141482,2017-04,UNIÃO,54,0,29,174,0.1667,1,,0,0.0
141482,2017-05,UNIÃO,52,0,24,231,0.1039,0,,0,0.0
141482,2017-06,UNIÃO,50,0,16,160,0.1,0,,0,0.0
141482,2017-07,UNIÃO,51,0,11,105,0.1048,0,,0,0.0
141482,2017-08,UNIÃO,53,0,29,212,0.1368,0,,0,0.0
141482,2017-09,UNIÃO,50,0,19,185,0.1027,0,,0,0.0
141482,2017-10,UNIÃO,52,0,24,215,0.1116,0,,0,0.0
141482,2017-11,UNIÃO,48,0,29,174,0.1667,0,,0,0.0
141482,2017-12,UNIÃO,48,0,22,141,0.156,1,,0,1.0
141482,2018-02,UNIÃO,50,0,11,26,0.4231,0,,0,1.0
141482,2018-03,UNIÃO,50,0,19,65,0.2923,0,,0,1.0
141482,2018-04,UNIÃO,53,0,28,150,0.1867,0,,0,1.0
141482,2018-05,UNIÃO,54,0,25,180,0.1389,0,,0,1.0
141482,2018-06,UNIÃO,54,0,22,171,0.1287,0,,0,1.0
141482,2018-07,UNIÃO,52,0,12,90,0.1333,0,,0,1.0
141482,2018-08,UNIÃO,49,0,5,63,0.0794,0,,0,1.0
141482,2018-09,UNIÃO,40,0,2,15,0.1333,0,,0,0.0
141482,2018-10,UNIÃO,53,0,9,98,0.0918,0,,0,1.0
141482,2018-11,UNIÃO,52,0,21,145,0.1448,0,,0,1.0
141482,2018-12,UNIÃO,52,0,13,122,0.1066,0,,0,0.0
141484,2011-02,UNIÃO,38,0,12,12,1.0,0,,0,0.0
141484,2011-03,UNIÃO,38,0,15,78,0.1923,0,,0,0.0
141484,2011-04,UNIÃO,38,0,23,120,0.1917,0,,0,0.0
141484,2011-05,UNIÃO,37,0,30,161,0.1863,0,,0,0.0
141484,2011-06,UNIÃO,37,0,29,177,0.1638,0,,0,0.0
141484,2011-07,UNIÃO,35,0,6,78,0.0769,0,,0,0.0
141484,2011-08,UNIÃO,36,0,30,174,0.1724,0,,0,0.0
141484,2011-09,UNIÃO,36,0,24,129,0.186,0,,0,0.0
141484,2011-10,UNIÃO,37,0,22,142,0.1549,0,,0,0.0
141484,2011-11,UNIÃO,37,0,23,175,0.1314,0,,0,0.0
141484,2011-12,UNIÃO,36,0,14,111,0.1261,0,,0,0.0
141484,2012-02,UNIÃO,37,0,11,25,0.44,0,,0,0.0
141484,2012-03,UNIÃO,39,0,25,117,0.2137,1,,0,0.0
141484,2012-04,UNIÃO,39,0,23,148,0.1554,0,,0,0.0
141484,2012-05,UNIÃO,39,0,31,192,0.1615,1,,0,0.0
141484,2012-06,UNIÃO,39,0,13,145,0.0897,0,,0,0.0
141484,2012-07,UNIÃO,37,0,19,92,0.2065,0,,0,0.0
141484,2012-08,UNIÃO,36,0,6,78,0.0769,0,,0,0.0
141484,2012-09,UNIÃO,33,0,11,68,0.1618,0,,0,0.0
141484,2012-10,UNIÃO,39,0,11,90,0.1222,0,,0,0.0
141484,2012-11,UNIÃO,39,0,27,155,0.1742,0,,0,0.0
141484,2012-12,UNIÃO,39,0,16,106,0.1509,0,,0,0.0
141484,2013-02,UNIÃO,34,0,9,30,0.3,0,,0,0.0
141484,2013-03,UNIÃO,34,0,18,102,0.1765,0,,0,0.0
141484,2013-04,UNIÃO,34,0,31,163,0.1902,0,,0,0.0
141484,2013-05,UNIÃO,34,0,28,169,0.1657,0,,0,0.0
141484,2013-06,UNIÃO,35,0,24,156,0.1538,0,,0,0.0
141484,2013-07,UNIÃO,35,0,18,110,0.1636,0,,0,0.0
141484,2013-08,UNIÃO,35,0,21,165,0.1273,0,,0,0.0
141484,2013-09,UNIÃO,35,0,32,172,0.186,0,,0,0.0
141484,2013-10,UNIÃO,37,0,35,209,0.1675,0,,0,0.0
141484,2013-11,UNIÃO,39,0,24,186,0.129,0,,0,0.0
141484,2013-12,UNIÃO,38,0,18,132,0.1364,0,,0,0.0
141484,2014-02,UNIÃO,37,0,18,51,0.3529,0,,0,0.0
141484,2014-03,UNIÃO,38,0,19,115,0.1652,0,,0,0.0
141484,2014-04,UNIÃO,38,0,26,193,0.1347,0,,0,0.0
141484,2014-05,UNIÃO,38,0,32,189,0.1693,0,,0,0.0
141484,2014-06,UNIÃO,36,0,9,79,0.1139,0,,0,0.0
141484,2014-07,UNIÃO,36,0,3,91,0.033,0,,0,0.0
141484,2014-08,UNIÃO,31,0,5,45,0.1111,0,,0,0.0
141484,2014-10,UNIÃO,38,0,5,78,0.0641,0,,0,0.0
141484,2014-11,UNIÃO,38,0,16,170,0.0941,0,,0,0.0
141484,2014-12,UNIÃO,38,0,17,164,0.1037,0,,0,0.0
141484,2015-02,UNIÃO,58,0,12,17,0.7059,0,,0,0.0
141484,2015-03,UNIÃO,56,0,20,132,0.1515,0,,0,0.0
141484,2015-04,UNIÃO,56,0,11,167,0.0659,0,,0,0.0
141484,2015-05,UNIÃO,56,0,25,208,0.1202,0,,0,0.0
141484,2015-06,UNIÃO,56,0,22,158,0.1392,1,,0,0.9999999999999998
141484,2015-07,UNIÃO,55,0,15,148,0.1014,0,,0,0.9999999999999998
141484,2015-08,UNIÃO,56,0,22,205,0.1073,0,,0,0.9999999999999998
141484,2015-09,UNIÃO,56,0,24,244,0.0984,0,,0,0.9999999999999998
141484,2015-10,UNIÃO,56,0,23,232,0.0991,0,,0,0.9999999999999998
141484,2015-11,UNIÃO,55,0,18,215,0.0837,0,,0,0.9999999999999998
141484,2015-12,UNIÃO,55,0,10,186,0.0538,0,,0,0.9999999999999998
141484,2016-02,UNIÃO,52,0,14,63,0.2222,0,,0,0.9999999999999998
141484,2016-03,UNIÃO,53,0,26,136,0.1912,0,,0,0.9999999999999998
141484,2016-04,UNIÃO,55,0,24,91,0.2637,3,,0,3.999999999999999
141484,2016-05,UNIÃO,56,0,15,169,0.0888,0,,0,3.999999999999999
141484,2016-06,UNIÃO,55,0,10,211,0.0474,2,,0,2.999999999999999
141484,2016-07,UNIÃO,55,0,3,115,0.0261,0,,0,2.999999999999999
141484,2016-08,UNIÃO,55,0,18,167,0.1078,1,,0,4.0
141484,2016-09,UNIÃO,52,0,10,67,0.1493,0,,0,4.0
141484,2016-10,UNIÃO,56,0,15,176,0.0852,0,,0,4.0
141484,2016-11,UNIÃO,54,0,23,167,0.1377,0,,0,4.0
141484,2016-12,UNIÃO,54,0,9,120,0.075,0,,0,4.0
141484,2017-02,UNIÃO,51,0,13,41,0.3171,0,,0,4.0
141484,2017-03,UNIÃO,53,0,19,104,0.1827,6,,0,9.999999999999998
141484,2017-04,UNIÃO,54,0,20,174,0.1149,5,,0,11.999999999999998
141484,2017-05,UNIÃO,52,0,31,231,0.1342,1,,0,11.999999999999998
141484,2017-06,UNIÃO,50,0,15,160,0.0938,0,,0,11.999999999999998
141484,2017-07,UNIÃO,51,0,7,105,0.0667,0,,0,11.999999999999998
141484,2017-08,UNIÃO,53,0,28,212,0.1321,0,,0,10.999999999999998
141484,2017-09,UNIÃO,50,0,25,185,0.1351,0,,0,10.999999999999998
141484,2017-10,UNIÃO,52,0,23,215,0.107,0,,0,10.999999999999998
141484,2017-11,UNIÃO,48,0,18,174,0.1034,0,,0,10.999999999999998
141484,2017-12,UNIÃO,48,0,12,141,0.0851,0,,0,10.999999999999998
141484,2018-02,UNIÃO,50,0,13,26,0.5,1,,0,10.999999999999998
141484,2018-03,UNIÃO,50,0,20,65,0.3077,0,,0,5.0
141484,2018-04,UNIÃO,53,0,17,150,0.1133,0,,0,0.0
141484,2018-05,UNIÃO,54,0,17,180,0.0944,0,,0,0.0
141484,2018-06,UNIÃO,54,0,13,171,0.076,0,,0,0.0
141484,2018-07,UNIÃO,52,0,4,90,0.0444,0,,0,0.0
141484,2018-08,UNIÃO,49,0,2,63,0.0317,0,,0,0.0
141484,2018-10,UNIÃO,53,0,5,98,0.051,0,,0,0.0
141484,2018-11,UNIÃO,52,0,14,145,0.0966,0,,0,0.0
141484,2018-12,UNIÃO,52,0,4,122,0.0328,0,,0,0.0
141487,2011-02,UNIÃO,38,0,11,12,0.9167,0,,0,0.0
141487,2011-03,UNIÃO,38,0,5,78,0.0641,0,,0,0.0
141487,2011-04,UNIÃO,38,0,15,120,0.125,0,,0,0.0
141487,2011-05,UNIÃO,37,0,21,161,0.1304,0,,0,0.0
141487,2011-06,UNIÃO,37,0,18,177,0.1017,0,,0,0.0
141487,2011-08,UNIÃO,36,0,21,174,0.1207,0,,0,0.0
141487,2011-09,UNIÃO,36,0,15,129,0.1163,0,,0,0.0
141487,2011-10,UNIÃO,37,0,14,142,0.0986,0,,0,0.0
141487,2011-11,UNIÃO,37,0,12,175,0.0686,0,,0,0.0
141487,2011-12,UNIÃO,36,0,10,111,0.0901,1,,0,1.0
141487,2012-02,UNIÃO,37,0,6,25,0.24,0,,0,1.0
141487,2012-03,UNIÃO,39,0,15,117,0.1282,0,,0,1.0
141487,2012-04,UNIÃO,39,0,15,148,0.1014,0,,0,1.0
141487,2012-05,UNIÃO,39,0,17,192,0.0885,0,,0,1.0
141487,2012-06,UNIÃO,39,0,11,145,0.0759,0,,0,1.0
141487,2012-07,UNIÃO,37,0,11,92,0.1196,0,,0,1.0
141487,2012-08,UNIÃO,36,0,5,78,0.0641,0,,0,1.0
141487,2012-10,UNIÃO,39,0,4,90,0.0444,0,,0,1.0
141487,2012-11,UNIÃO,39,0,22,155,0.1419,0,,0,1.0
141487,2012-12,UNIÃO,39,0,12,106,0.1132,0,,0,0.0
141487,2013-02,UNIÃO,34,0,5,30,0.1667,0,,0,0.0
141487,2013-03,UNIÃO,34,0,13,102,0.1275,0,,0,0.0
141487,2013-04,UNIÃO,34,0,27,163,0.1656,0,,0,0.0
141487,2013-05,UNIÃO,34,0,25,169,0.1479,1,,0,0.0
141487,2013-06,UNIÃO,35,0,21,156,0.1346,0,,0,0.0
141487,2013-07,UNIÃO,35,0,11,110,0.1,0,,0,0.0
141487,2013-08,UNIÃO,35,0,24,165,0.1455,0,,0,0.0
141487,2013-09,UNIÃO,35,0,26,172,0.1512,0,,0,0.0
141487,2013-10,UNIÃO,37,0,26,209,0.1244,0,,0,0.0
141487,2013-11,UNIÃO,39,0,15,186,0.0806,0,,0,0.0
141487,2013-12,UNIÃO,38,0,13,132,0.0985,0,,0,0.0
141487,2014-02,UNIÃO,37,0,16,51,0.3137,0,,0,0.0
141487,2014-03,UNIÃO,38,0,16,115,0.1391,0,,0,0.0
141487,2014-04,UNIÃO,38,0,19,193,0.0984,0,,0,0.0
141487,2014-05,UNIÃO,38,0,18,189,0.0952,0,,0,0.0
141487,2014-06,UNIÃO,36,0,9,79,0.1139,0,,0,0.0
141487,2014-07,UNIÃO,36,0,5,91,0.0549,0,,0,0.0
141487,2014-08,UNIÃO,31,0,4,45,0.0889,0,,0,0.0
141487,2014-09,UNIÃO,30,0,2,26,0.0769,0,,0,0.0
141487,2014-10,UNIÃO,38,0,7,78,0.0897,0,,0,0.0
141487,2014-11,UNIÃO,38,0,16,170,0.0941,0,,0,0.0
141487,2014-12,UNIÃO,38,0,8,164,0.0488,0,,0,0.0
141487,2015-02,UNIÃO,58,0,10,17,0.5882,0,,0,0.0
141487,2015-03,UNIÃO,56,0,23,132,0.1742,0,,0,0.0
141487,2015-04,UNIÃO,56,0,21,167,0.1257,1,,0,0.0
141487,2015-05,UNIÃO,56,0,24,208,0.1154,0,,0,0.0
141487,2015-06,UNIÃO,56,0,23,158,0.1456,0,,0,0.0
141487,2015-07,UNIÃO,55,0,20,148,0.1351,0,,0,0.0
141487,2015-08,UNIÃO,56,0,22,205,0.1073,0,,0,0.0
141487,2015-09,UNIÃO,56,0,23,244,0.0943,0,,0,0.0
141487,2015-10,UNIÃO,56,0,21,232,0.0905,0,,0,0.0
141487,2015-11,UNIÃO,55,0,18,215,0.0837,0,,0,0.0
141487,2015-12,UNIÃO,55,0,14,186,0.0753,0,,0,0.0
141487,2016-02,UNIÃO,52,0,9,63,0.1429,0,,0,0.0
141487,2016-03,UNIÃO,53,0,27,136,0.1985,0,,0,0.0
141487,2016-04,UNIÃO,55,0,20,91,0.2198,0,,0,0.0
141487,2016-05,UNIÃO,56,0,7,169,0.0414,0,,0,0.0
141487,2016-06,UNIÃO,55,0,16,211,0.0758,0,,0,0.0
141487,2016-07,UNIÃO,55,0,6,115,0.0522,0,,0,0.0
141487,2016-08,UNIÃO,55,0,18,167,0.1078,0,,0,0.0
141487,2016-09,UNIÃO,52,0,2,67,0.0299,0,,0,0.0
141487,2016-10,UNIÃO,56,0,14,176,0.0795,1,,0,0.0
141487,2016-11,UNIÃO,54,0,17,167,0.1018,0,,0,0.0
141487,2016-12,UNIÃO,54,0,13,120,0.1083,0,,0,0.0
141487,2017-02,UNIÃO,51,0,12,41,0.2927,0,,0,0.0
141487,2017-03,UNIÃO,53,0,19,104,0.1827,0,,0,0.0
141487,2017-04,UNIÃO,54,0,27,174,0.1552,0,,0,0.0
141487,2017-05,UNIÃO,52,0,33,231,0.1429,0,,0,0.0
141487,2017-06,UNIÃO,50,0,19,160,0.1188,0,,0,0.0
141487,2017-07,UNIÃO,51,0,16,105,0.1524,0,,0,0.0
141487,2017-08,UNIÃO,53,0,35,212,0.1651,0,,0,0.0
141487,2017-09,UNIÃO,50,0,28,185,0.1514,0,,0,0.0
141487,2017-10,UNIÃO,52,0,30,215,0.1395,0,,0,0.0
141487,2017-11,UNIÃO,48,0,25,174,0.1437,0,,0,0.0
141487,2017-12,UNIÃO,48,0,20,141,0.1418,1,,0,1.0
141487,2018-02,UNIÃO,50,0,10,26,0.3846,0,,0,1.0
141487,2018-03,UNIÃO,50,0,17,65,0.2615,0,,0,1.0
141487,2018-04,UNIÃO,53,0,18,150,0.12,1,,0,2.0
141487,2018-05,UNIÃO,54,0,22,180,0.1222,0,,0,2.0
141487,2018-06,UNIÃO,54,0,15,171,0.0877,0,,0,2.0
141487,2018-07,UNIÃO,52,0,6,90,0.0667,0,,0,2.0
141487,2018-08,UNIÃO,49,0,4,63,0.0635,0,,0,2.0
141487,2018-09,UNIÃO,40,0,2,15,0.1333,0,,0,0.0
141487,2018-10,UNIÃO,53,0,6,98,0.0612,0,,0,2.0
141487,2018-11,UNIÃO,52,0,14,145,0.0966,0,,0,2.0
141487,2018-12,UNIÃO,52,0,8,122,0.0656,0,,0,1.0
141487,2023-02,UNIÃO,54,0,7,9,0.7778,0,,0,0.0
141487,2023-03,UNIÃO,55,0,17,67,0.2537,5,,0,4.999999999999989
141487,2023-04,UNIÃO,55,0,9,98,0.0918,0,,0,4.999999999999989
141487,2023-05,UNIÃO,55,0,17,149,0.1141,1,,0,5.999999999999986
141487,2023-06,UNIÃO,55,0,7,102,0.0686,1,,0,5.999999999999986
141487,2023-07,UNIÃO,54,0,5,56,0.0893,0,,0,5.999999999999986
141487,2023-08,UNIÃO,53,0,15,194,0.0773,1,,0,6.999999999999994
141487,2023-09,UNIÃO,53,0,11,143,0.0769,1,,0,7.999999999999992
141487,2023-10,UNIÃO,53,0,15,165,0.0909,0,,0,7.999999999999992
141487,2023-11,UNIÃO,53,0,14,188,0.0745,3,,0,9.99999999999999
141487,2023-12,UNIÃO,54,0,12,120,0.1,0,,0,9.99999999999999
141488,2011-02,PT,115,0,12,12,1.0,0,,0,0.0
141488,2011-03,PT,113,0,4,78,0.0513,0,,0,0.0
141488,2011-04,PT,113,0,11,120,0.0917,1,,0,1.0
141488,2011-05,PT,112,0,12,161,0.0745,1,,0,1.0
141488,2011-06,PT,113,0,8,177,0.0452,1,,0,1.0
141488,2011-07,PT,107,0,5,78,0.0641,1,,0,1.0
141488,2011-08,PT,116,0,17,174,0.0977,0,,0,1.0
141488,2011-09,PT,116,0,16,129,0.124,0,,0,1.0
141488,2011-10,PT,118,0,11,142,0.0775,0,,0,1.0
141488,2011-11,PT,122,0,15,175,0.0857,1,,0,2.0
141488,2011-12,PT,120,0,6,111,0.0541,0,,0,2.0
141488,2012-02,PT,119,0,9,25,0.36,3,,0,5.0
141488,2012-03,PT,121,0,23,117,0.1966,0,,0,5.0
141488,2012-04,PT,122,0,28,148,0.1892,0,,0,4.0
141488,2012-05,PT,121,0,36,192,0.1875,0,,0,4.0
141488,2012-06,PT,125,0,13,145,0.0897,1,,0,4.0
141488,2012-07,PT,122,0,18,92,0.1957,0,,0,4.0
141488,2012-08,PT,123,0,10,78,0.1282,0,,0,4.0
141488,2012-09,PT,116,0,13,68,0.1912,3,,0,4.999999999999999
141488,2012-10,PT,122,0,16,90,0.1778,0,,0,4.999999999999999
141488,2012-11,PT,125,0,33,155,0.2129,1,,0,5.000000000000003
141488,2012-12,PT,121,0,20,106,0.1887,0,,0,5.000000000000003
141488,2013-02,PT,119,0,5,30,0.1667,0,,0,2.0
141488,2013-03,PT,121,0,16,102,0.1569,0,,0,2.0
141488,2013-04,PT,119,0,21,163,0.1288,0,,0,2.0
141488,2013-05,PT,119,0,27,169,0.1598,1,,0,3.0
141488,2013-06,PT,119,0,20,156,0.1282,1,,0,3.0
141488,2013-07,PT,119,0,25,110,0.2273,0,,0,3.0
141488,2013-08,PT,120,0,26,165,0.1576,1,,0,4.0
141488,2013-09,PT,118,0,23,172,0.1337,2,,0,3.999999999999997
141488,2013-10,PT,121,0,33,209,0.1579,0,,0,3.999999999999997
141488,2013-11,PT,123,0,21,186,0.1129,0,,0,2.999999999999997
141488,2013-12,PT,120,0,20,132,0.1515,0,,0,2.999999999999997
141488,2014-02,PT,117,0,14,51,0.2745,1,,0,3.999999999999997
141488,2014-03,PT,118,0,25,115,0.2174,0,,0,3.999999999999997
141488,2014-04,PT,123,0,30,193,0.1554,1,,0,4.9999999999999964
141488,2014-05,PT,119,0,34,189,0.1799,0,,0,3.999999999999997
141488,2014-06,PT,117,0,14,79,0.1772,0,,0,3.999999999999997
141488,2014-07,PT,114,0,12,91,0.1319,0,,0,3.999999999999997
141488,2014-08,PT,107,0,7,45,0.1556,1,,0,2.999999999999997
141488,2014-09,PT,87,0,2,26,0.0769,2,,0,2.999999999999999
141488,2014-10,PT,114,0,12,78,0.1538,0,,0,2.999999999999999
141488,2014-11,PT,118,0,20,170,0.1176,1,,0,2.999999999999999
141488,2014-12,PT,119,0,17,164,0.1037,0,,0,2.999999999999999
141488,2015-02,PT,80,0,12,17,0.7059,0,,0,2.0000000000000004
141488,2015-03,PT,81,0,32,132,0.2424,2,,0,3.0000000000000004
141488,2015-04,PT,81,0,38,167,0.2275,0,,0,2.0
141488,2015-05,PT,81,0,49,208,0.2356,3,,0,3.0000000000000004
141488,2015-06,PT,79,0,47,158,0.2975,1,,0,4.000000000000003
141488,2015-07,PT,83,0,36,148,0.2432,1,,0,4.000000000000003
141488,2015-08,PT,79,0,46,205,0.2244,0,,0,4.000000000000003
141488,2015-09,PT,79,0,35,244,0.1434,0,,0,3.000000000000003
141488,2015-10,PT,81,0,49,232,0.2112,0,,0,3.000000000000003
141488,2015-11,PT,81,0,41,215,0.1907,0,,0,3.000000000000003
141488,2015-12,PT,79,0,24,186,0.129,0,,0,3.000000000000003
141488,2016-02,PT,81,0,18,63,0.2857,1,,0,4.000000000000004
141488,2016-03,PT,83,0,32,136,0.2353,2,,0,3.999999999999999
141488,2016-04,PT,86,0,30,91,0.3297,4,,0,7.000000000000003
141488,2016-05,PT,87,0,18,169,0.1065,1,,0,7.000000000000002
141488,2016-06,PT,82,0,23,211,0.109,0,,0,6.000000000000002
141488,2016-07,PT,82,0,11,115,0.0957,0,,0,6.000000000000002
141488,2016-08,PT,82,0,25,167,0.1497,1,,0,7.000000000000004
141488,2016-09,PT,81,0,7,67,0.1045,0,,0,7.000000000000004
141488,2016-10,PT,83,0,31,176,0.1761,0,,0,7.000000000000004
141488,2016-11,PT,81,0,16,167,0.0958,0,,0,7.000000000000004
